dataset,depth,split,method,restricted_class,beta_p,objective_value,optimality_gap,time,gamma,train_acc,test_acc,train_prec,test_prec
blsc,2,1,C-BinOCT,0,0.88,189.0,0.0,3.750115156173706,0.0,0.5961538461538461,0.5923566878980892,0.8933333333333333,0.88
blsc,2,1,C-BinOCT,0,0.89,189.0,0.9990819396893543,1.7982418537139893,0.0,0.5961538461538461,0.5923566878980892,0.8933333333333333,0.88
blsc,2,1,C-BinOCT,0,0.9,209.0,0.9999999999995216,0.4219050407409668,0.0,0.5534188034188035,0.5605095541401274,0.9259259259259259,0.9047619047619048
