run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,full_mip,0.97,0.8823941197059856,0.11582705275684216,500.38559198379517,"[0.0, -6.595114529885457, 0.0, 0.0, -2.678949324061874, -0.5070086756245006, 0.2189274704281686]",-0.7584490550105432,0.0,0.8823941197059852,0.9051452572628631,0.9703448275862069,0.8605504587155963,0.8772298006295908,0.9013641133263379,0.9649484536082474,0.8587155963302753,0,0,0,0
1,full_mip_t300,0.97,0.8823941197059856,0.11701705672352204,802.4605751037598,"[0.0, -6.595114529885457, 0.0, 0.0, -2.678949324061874, -0.5070086756245006, 0.2189274704281686]",-0.7584490550105432,0.0,0.8823941197059852,0.9051452572628631,0.9703448275862069,0.8605504587155963,0.8772298006295908,0.9013641133263379,0.9649484536082474,0.8587155963302753,0,0,0,0
1,full_mip_t600,0.97,0.8823941197059856,0.11662038873462875,1088.1491360664368,"[0.0, -6.595114529885457, 0.0, 0.0, -2.678949324061874, -0.5070086756245006, 0.2189274704281686]",-0.7584490550105432,0.0,0.8823941197059852,0.9051452572628631,0.9703448275862069,0.8605504587155963,0.8772298006295908,0.9013641133263379,0.9649484536082474,0.8587155963302753,0,0,0,0
1,fixed,0.97,0.8823941197059855,0.050376834589448395,447.6962788105011,"[0.0, -6.595114529885433, 0.0, 0.0, -2.6789493240618762, -0.5070086756245198, 0.21892747042817057]",-0.7584490550105427,0.0,0.8823941197059852,0.9051452572628631,0.9703448275862069,0.8605504587155963,0.8772298006295908,0.9013641133263379,0.9649484536082474,0.8587155963302753,0,0,0,0
1,shrinkage,0.97,0.8823941197059855,0.050376834589448395,767.4305167198181,"[0.0, -6.8970290069035185, -0.007824515847137004, 0.0, -2.615600916664097, -0.25954003862232095, 0.22000552196292766]",-0.757166361775057,0.0,0.8823941197059852,0.9051452572628631,0.9703448275862069,0.8605504587155963,0.8772298006295908,0.9013641133263379,0.9649484536082474,0.8587155963302753,0,0,0,0
2,full_mip,0.97,0.8592929646482327,0.14623217922606888,905.5009989738464,"[-0.04363634035852542, -0.479489785588081, -6.820156802564597, 0.0, -1.319198236795146, 0.0, -1.3375188346936515]",-1.287583219630583,0.0,0.8592929646482325,0.8942947147357367,0.9703599153140438,0.8409785932721713,0.8363064008394544,0.8730325288562435,0.9690265486725663,0.8036697247706422,0,0,0,0
2,full_mip_t300,0.97,0.8515925796289817,0.15824085491163137,525.1222550868988,"[0.0, -1.3644089506594383, -4.393413941475824, 0.0, -2.968943328996157, -0.36518701694158295, -0.9080467619269958]",-1.2877289902844664,0.0,0.8515925796289815,0.8837941897094854,0.9703971119133574,0.8220183486238533,0.8331584470094439,0.863588667366212,0.9726651480637813,0.7834862385321101,0,0,0,0
2,full_mip_t600,0.97,0.8592929646482327,0.14704684317718905,1651.3671870231628,"[-0.04363634035852542, -0.479489785588081, -6.820156802564597, 0.0, -1.319198236795146, 0.0, -1.3375188346936515]",-1.287583219630583,0.0,0.8592929646482325,0.8942947147357367,0.9703599153140438,0.8409785932721713,0.8363064008394544,0.8730325288562435,0.9690265486725663,0.8036697247706422,0,0,0,0
2,fixed,0.97,0.8603430171508577,0.06265256305939765,285.317852973938,"[0.0, -0.5095607106487293, -8.389351752728695, 0.0, -0.052550432828506285, -0.49075144849087987, 0.5577856553031907]",-1.921105439082087,0.0,0.8603430171508576,0.8942947147357367,0.9703599153140438,0.8409785932721713,0.8593913955928646,0.8835257082896117,0.9800884955752213,0.8128440366972477,0,0,0,0
2,shrinkage,0.97,0.8687434371718588,0.058017727639000566,740.432954788208,"[0.0, -7.1297536053567026, -0.7105513253855277, 0.0, -1.948136477724346, 0.0, -0.21155859153342443]",-1.4962598160282514,0.0,0.8687434371718586,0.896044802240112,0.9704641350210971,0.8440366972477065,0.8625393494228751,0.8835257082896117,0.9800884955752213,0.8128440366972477,0,0,0,0
3,full_mip,0.97,0.8844942247112358,0.11832212109220383,2374.7459530830383,"[0.0, -6.353173067138707, -1.0673120623378323, 0.0, -2.453232121008077, 0.0, 0.1262827495153519]",-0.4759025550308805,0.0,0.8844942247112355,0.9068953447672383,0.970446735395189,0.8636085626911315,0.8835257082896117,0.9087093389296957,0.9561752988047809,0.8807339449541285,0,0,0,0
3,full_mip_t300,0.97,0.8792439621981102,0.12699044585987224,726.355635881424,"[0.0, -2.909794751781271, -6.475433730278772, 0.0, -0.5075241078964408, 0.0, 0.10724741004351912]",-1.0871537807168559,0.0,0.8792439621981099,0.9072453622681134,0.970467032967033,0.8642201834862385,0.8740818467995802,0.9045120671563484,0.9613821138211383,0.8678899082568807,0,0,0,0
3,full_mip_t600,0.97,0.8792439621981102,0.12659235668789773,1028.4927580356598,"[0.0, -2.909794751781271, -6.475433730278772, 0.0, -0.5075241078964408, 0.0, 0.10724741004351912]",-1.0871537807168559,0.0,0.8792439621981099,0.9072453622681134,0.970467032967033,0.8642201834862385,0.8740818467995802,0.9045120671563484,0.9613821138211383,0.8678899082568807,0,0,0,0
3,fixed,0.97,0.886594329716486,0.04895380971180395,276.81926703453064,"[0.0, -3.6154222872060884, -0.9715739123975584, 0.0, -3.1101933729320788, -2.189629842021525, 0.11318058544274964]",-0.2659939598826462,0.0,0.8865943297164858,0.9142457122856142,0.9702300405953992,0.8770642201834863,0.8887722980062959,0.9108079748163693,0.9563492063492064,0.8844036697247707,0,0,0,0
3,shrinkage,0.97,0.886594329716486,0.047769443347808686,681.1061096191406,"[0.0, -3.397498998325233, -0.6569398441944526, 0.0, -3.2773508167063823, -2.5616205306940585, 0.10658981007987278]",-0.2486562583195061,0.0,0.8865943297164858,0.9156457822891144,0.970310391363023,0.8795107033639143,0.8856243441762854,0.9108079748163693,0.9563492063492064,0.8844036697247707,0,0,0,0
4,full_mip,0.97,0.8746937346867346,0.12885154061624612,300.8071310520172,"[0.0, -6.713171720138193, -1.8169706230226712, 0.0, -1.2301054453426594, 0.0, -0.23975221149647705]",-1.2321482569587399,0.0,0.8746937346867344,0.9005950297514875,0.9700765483646486,0.8525993883792049,0.8625393494228751,0.8845750262329486,0.9637526652452025,0.8293577981651377,0,0,0,0
4,full_mip_t300,0.97,0.8746937346867346,0.13125250100039978,633.1264641284943,"[0.0, -6.713171720138193, -1.8169706230226712, 0.0, -1.2301054453426594, 0.0, -0.23975221149647705]",-1.2321482569587399,0.0,0.8746937346867344,0.9005950297514875,0.9700765483646486,0.8525993883792049,0.8625393494228751,0.8845750262329486,0.9637526652452025,0.8293577981651377,0,0,0,0
4,full_mip_t600,0.97,0.8746937346867346,0.13085234093637418,803.1492249965668,"[0.0, -6.713171720138193, -1.8169706230226712, 0.0, -1.2301054453426594, 0.0, -0.23975221149647705]",-1.2321482569587399,0.0,0.8746937346867344,0.9005950297514875,0.9700765483646486,0.8525993883792049,0.8625393494228751,0.8845750262329486,0.9637526652452025,0.8293577981651377,0,0,0,0
4,fixed,0.97,0.8820441022051104,0.05119047619047595,376.9422776699066,"[0.0, -6.683722077244528, -0.6562292510198475, 0.0, -2.207652512291692, -0.276736180972636, 0.17565997847129766]",-0.9111207515014077,0.0,0.8820441022051102,0.9058452922646132,0.9703856749311295,0.8617737003058104,0.869884575026233,0.8961175236096537,0.9704641350210971,0.8440366972477065,0,0,0,0
4,shrinkage,0.97,0.8820441022051104,0.05079365079365056,660.6396396160126,"[0.0, -6.635507056925083, 0.0, 0.0, -2.4692796943584283, -0.7318894366411511, 0.1633238120753378]",-0.8873306216320775,0.0,0.8820441022051102,0.9058452922646132,0.9703856749311295,0.8617737003058104,0.8688352570828961,0.8950682056663168,0.9704016913319239,0.8422018348623853,0,0,0,0
