run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,full_mip,0.81,0.858332432140147,0.16380106946989748,3093.9875099658966,"[-0.0883222400573153, -1.0407570322318613, 0.15112487924375284, -0.4858508604924161, 0.0, 0.0, 0.0, -0.8866159142501346, -0.06554505019172677, 2.0160968137728132, 0.3000159312203388, 0.028353812512059928, -0.32683719222335583, 0.0, -2.218464809984398, 0.09866311714821972, 2.1334600338929466, 0.07124059264933248]",-10.44490299388568,0.0,0.8583324321401535,0.861144154861036,0.9454545454545454,0.1090146750524109,0.8589036652611093,0.8637690561141745,0.9523809523809523,0.12578616352201258,0,0,0,0
1,full_mip_t300,0.81,0.8522764139720924,0.17207068752475288,405.8245029449463,"[0.8592917876871097, -0.17273887931119564, -0.8440462253871043, 0.014794571732049148, 0.004504504354349249, 0.371839981373375, 0.0, 0.0, 0.0, 2.1761234336751083, 0.0, -0.08225756564860924, 0.003959066019208178, 0.08826045489204778, -1.0086327387119338, -0.9489590634721047, 2.626049002639083, 0.7985427250967263]",-13.744582342607334,0.0,0.8522764139720991,0.8532497026062507,0.9625,0.05380852550663871,0.8524164774570224,0.8559844307492702,0.9459459459459459,0.07337526205450734,0,0,0,0
1,full_mip_t600,0.81,0.8537904185141061,0.16999228478563355,1695.1255791187286,"[0.4881270517688924, -0.5602311892842643, 0.17090263204888326, -0.18995270149861976, 0.0, 0.0, 0.19678360685498206, 0.0, 0.0, 2.08824455686298, 0.35728099803820934, -0.4896815111257717, 0.005310798800678706, -0.01725651741064423, -1.350530050390979, -0.801630580703242, 2.8010948852335207, 0.4829729199783276]",-12.645009756244162,0.0,0.8537904185141126,0.8560614253271331,0.9545454545454546,0.07337526205450734,0.8540382744080441,0.8563087901394746,0.925,0.07756813417190776,0,0,0,0
1,fixed,0.81,0.8815832161782198,0.01153091265944032,794.3964471817017,"[-0.036324908881974594, -1.060434592508666, 0.01399028603722674, 0.09421582751617674, -0.15843995120971588, 0.0421227746557431, 0.0, -1.1900730649310116, -1.298457859299054, 4.114230745323591, 0.0, 0.0, -0.09319016966808746, -0.14836791685435458, 0.010053846018832857, -0.0416649571288179, 1.6579925506926072, 0.040440549274136206]",-6.357756993816697,0.0,0.88158321617822,0.8887206661619985,0.8150470219435737,0.363382250174703,0.8799870256243918,0.8900421667207266,0.8080357142857143,0.37945492662473795,0,0,0,0
1,shrinkage,0.81,0.8821239320860798,0.05283805320583811,1304.8690207004547,"[0.0, -1.2370102886176664, -0.00981784181633418, 0.03523788246169205, -0.06074539953751657, 0.0, 0.0, -2.510864913664566, 0.0, 4.174246492040686, 0.03126549306218429, -0.0006149609367875946, 0.0011515924588348778, -0.07575219653643925, 0.05022268612052386, 0.012386460221531198, 1.7578248263113867, 0.04285896621384855]",-6.27757892654823,0.0,0.882123932086082,0.8888288093435709,0.8173228346456692,0.36268343815513626,0.8816088225754135,0.8900421667207266,0.8108108108108109,0.37735849056603776,0,0,0,0
2,full_mip,0.81,0.8781226343678963,0.13790468941198183,1396.5928308963776,"[-0.07068984578224215, -0.8571481958727214, 0.0, -0.222928136377382, -0.4391333320861982, -0.28878102966468566, 0.0007923956173190573, 0.0, -1.2652163946857673, 5.468663636078418, -0.2587063593652825, 0.12849026174372796, -0.22268621444779285, -0.0705256794621549, -0.06220071998741119, -0.09116019278206472, 0.3638651332881224, 0.18901247275871305]",-8.186840761505128,0.0,0.878122634367903,0.883205363901806,0.819672131147541,0.31446540880503143,0.8722024002594875,0.8770677911125527,0.7578947368421053,0.3018867924528302,0,0,0,0
2,full_mip_t300,0.81,0.8781226343678963,0.13790468941198183,1354.8100368976593,"[-0.07068984578224215, -0.8571481958727214, 0.0, -0.222928136377382, -0.4391333320861982, -0.28878102966468566, 0.0007923956173190573, 0.0, -1.2652163946857673, 5.468663636078418, -0.2587063593652825, 0.12849026174372796, -0.22268621444779285, -0.0705256794621549, -0.06220071998741119, -0.09116019278206472, 0.3638651332881224, 0.18901247275871305]",-8.186840761505128,0.0,0.878122634367903,0.883205363901806,0.819672131147541,0.31446540880503143,0.8722024002594875,0.8770677911125527,0.7578947368421053,0.3018867924528302,0,0,0,0
2,full_mip_t600,0.81,0.8781226343678963,0.13790468941198183,2194.687171936035,"[-0.07068984578224215, -0.8571481958727214, 0.0, -0.222928136377382, -0.4391333320861982, -0.28878102966468566, 0.0007923956173190573, 0.0, -1.2652163946857673, 5.468663636078418, -0.2587063593652825, 0.12849026174372796, -0.22268621444779285, -0.0705256794621549, -0.06220071998741119, -0.09116019278206472, 0.3638651332881224, 0.18901247275871305]",-8.186840761505128,0.0,0.878122634367903,0.883205363901806,0.819672131147541,0.31446540880503143,0.8722024002594875,0.8770677911125527,0.7578947368421053,0.3018867924528302,0,0,0,0
2,fixed,0.81,0.8802854979993495,0.04041769041769241,586.8225011825562,"[0.3192915821542234, -0.526669026355313, 0.008869059296578826, -0.004087922068891825, 0.050242986642335, 0.09774233719985254, 0.024491953783399637, 0.0, -3.688863513806771, 3.6549655954506552, 0.05455183654616046, 0.18571683098923003, 0.03109537505981745, 0.21181127152309961, 0.02326447192852947, 0.13665047439534708, 0.7848716302588448, 0.19681413254095223]",-6.023718115140823,0.0,0.8802854979993512,0.8913161025197361,0.8114035087719298,0.38784067085953877,0.8747972753811223,0.8822575413558222,0.7435897435897436,0.36477987421383645,0,0,0,0
2,shrinkage,0.81,0.8819076457229357,0.03973022685469214,1637.9290823936462,"[0.49636441701302786, -0.7321744141845327, -0.12729955504500562, -0.1281743171056215, 0.10218135737193927, 0.03590483169581371, 0.09507370566487588, 0.0, -1.9006112746313975, 4.256106759836875, -0.024906515756491263, 0.0, 0.002590847703075747, -0.007482472344613611, -0.0661778751464791, 0.46628338385746765, 1.2460057252288674, 0.3126625474139159]",-6.083912562291429,0.0,0.8819076457229371,0.8892613820698605,0.8106870229007633,0.3710691823899371,0.8712293220888745,0.8825819007460266,0.7625570776255708,0.350104821802935,0,0,0,0
3,full_mip,0.81,0.8696874662052491,0.14844937112445658,3484.0145580768585,"[0.09378897135296087, -1.1511323493837933, -2.125345153949227, -0.12885313988783248, 0.0, -0.1750627993037501, -0.00686553147281173, 0.0, 0.0, 3.102604655105609, -0.09810892888827788, -0.38726364899131255, -0.8729126280936441, 0.03649185313155183, 0.0, 0.5392286646464903, 1.0439437336867703, 0.23839794210597393]",-7.540196710749707,0.0,0.8696874662052557,0.8745539093760138,0.8882521489971347,0.21663172606568834,0.8637690561141745,0.8699318845280571,0.8392857142857143,0.1970649895178197,0,0,0,0
3,full_mip_t300,0.81,0.8673083162106562,0.15159973099537163,865.7664501667023,"[-0.03559385696084938, -1.3192229071190127, -2.2560093096215033, -0.09337636066386157, 0.0, 0.01969147532840232, -0.30903661640077723, 0.0, 0.0, 3.393335940561177, 0.0, -0.019061947186576056, -1.1194659085879088, 0.0, -0.15571378907837286, 0.4543069846298824, 0.7016108142629999, 0.1235740895986791]",-8.658962654763869,0.0,0.867308316210663,0.8715259002919866,0.8881789137380192,0.19426974143955275,0.8614985403827441,0.8673370094064223,0.8333333333333334,0.17819706498951782,0,0,0,0
3,full_mip_t600,0.81,0.8673083162106562,0.15159973099537163,1146.1051139831543,"[-0.03559385696084938, -1.3192229071190127, -2.2560093096215033, -0.09337636066386157, 0.0, 0.01969147532840232, -0.30903661640077723, 0.0, 0.0, 3.393335940561177, 0.0, -0.019061947186576056, -1.1194659085879088, 0.0, -0.15571378907837286, 0.4543069846298824, 0.7016108142629999, 0.1235740895986791]",-8.658962654763869,0.0,0.867308316210663,0.8715259002919866,0.8881789137380192,0.19426974143955275,0.8614985403827441,0.8673370094064223,0.8333333333333334,0.17819706498951782,0,0,0,0
3,fixed,0.81,0.8827727911755148,0.03907877006002875,979.2112529277802,"[0.0013128754316878363, -1.2889693302539598, -0.7921972400421801, 0.23999155737586322, -0.1533859934744328, 0.0, 0.2357853914104196, 0.0, 0.0, 4.686016536715887, 0.18603505070586954, 0.36839233291145845, -0.011704500248251612, -0.02762245460034026, 0.016843592464576295, 0.07390191969683674, 1.9065615611529207, 0.011279663515401016]",-6.386294180340901,0.0,0.8827727911755164,0.8880718070725641,0.8245901639344262,0.35150244584206847,0.8773921505027571,0.8845280570872527,0.8071065989847716,0.3333333333333333,0,0,0,0
3,shrinkage,0.81,0.8834216502649492,0.03905006732770409,1198.424789428711,"[0.024685081249151666, -1.9517305633382533, 0.0, 0.003286953594070342, -0.1477995912297705, 0.0, 0.22125471583314285, 0.0, 0.0, 4.993293164943228, 0.16142679846076605, 0.26506978294918326, -0.050453099137044315, 0.13971017069608851, 0.013037304413447628, 0.19468912323523727, 1.7557637769161496, -0.07779987400451757]",-6.126628222674878,0.0,0.8834216502649508,0.8892613820698605,0.8106870229007633,0.3710691823899371,0.8780408692831657,0.8867985728186831,0.8106796116504854,0.350104821802935,0,0,0,0
4,full_mip,0.81,0.85487185032983,0.16810909752958908,3217.0992391109467,"[-0.31507162951730827, -0.1957386244516226, -1.4582003977002707, -1.117725135778073, 0.0, -0.4095217824612881, -0.3489340367301064, -0.002924088028942093, -0.9754539513340182, 1.6644522863555729, 0.41414978140608233, -0.3257064681123864, 0.13742774483111758, 0.5375215020706828, -0.4383223951504089, -0.5798121615634295, 0.38018850318618425, 0.6988495113225005]",-7.39171780907418,0.0,0.8548718503298367,0.8586568616848708,0.9696969696969697,0.08944793850454227,0.8550113525786571,0.8592280246513136,0.8909090909090909,0.10272536687631027,0,0,0,0
4,full_mip_t300,0.81,0.8545474207851129,0.16855257099106563,2027.195543050766,"[-0.5881706632754994, -0.2852518353768901, -1.554643313085576, -1.1902186772420826, 0.0, -0.44315354217244757, -0.18597585185279378, 0.0, -0.811933875549811, 1.8382850269444142, 0.0, -0.11606393424811542, 0.07314631121363065, 0.5987645100141398, -0.5000033935366633, -0.6642590102636897, 0.37449532764325844, 0.7756347275809882]",-8.224208185570587,0.0,0.8545474207851195,0.8576835730507192,0.967479674796748,0.08315863032844165,0.8553357119688615,0.8582549464807007,0.8846153846153846,0.09643605870020965,0,0,0,0
4,full_mip_t600,0.81,0.8545474207851129,0.16855257099106563,2406.6249861717224,"[-0.5881706632754994, -0.2852518353768901, -1.554643313085576, -1.1902186772420826, 0.0, -0.44315354217244757, -0.18597585185279378, 0.0, -0.811933875549811, 1.8382850269444142, 0.0, -0.11606393424811542, 0.07314631121363065, 0.5987645100141398, -0.5000033935366633, -0.6642590102636897, 0.37449532764325844, 0.7756347275809882]",-8.224208185570587,0.0,0.8545474207851195,0.8576835730507192,0.967479674796748,0.08315863032844165,0.8553357119688615,0.8582549464807007,0.8846153846153846,0.09643605870020965,0,0,0,0
4,fixed,0.81,0.8828809343570871,0.03907398334150107,599.8150622844696,"[0.030820778322209613, -0.9424008741460779, 0.0, -0.060649637554889876, 0.0, 0.0, 0.14215566716364209, -0.5402354230964298, -1.277986144816844, 4.764036719161613, 0.014198831001263311, -0.09450011373159503, -0.026421539770069957, 0.1616376071284793, -0.019356623504589526, 0.06650494515726058, 1.8055032161752527, -0.053591879269798796]",-6.190100016228858,0.0,0.8828809343570888,0.8902346707040121,0.8123123123123123,0.3780573025856045,0.8825819007460266,0.8877716509892961,0.758893280632411,0.4025157232704403,0,0,0,0
4,shrinkage,0.81,0.8779063480047568,0.04126632175412855,1261.752254486084,"[0.47974443971819536, -0.36862602724982807, -0.06361669142994053, 0.0, -0.12508493721574254, -0.07561386248735058, 0.058066976648991186, 0.0, -4.164048037259977, 3.3087879095885215, 0.11638511730435752, 0.020478346016370885, 0.10347391285496332, 0.2001890545223599, -0.09398871175643997, -0.00338565903985355, 0.4853880696442481, 0.33312224726286654]",-5.998149453899764,0.0,0.8779063480047583,0.8894776684330054,0.8103186646433991,0.3731656184486373,0.8770677911125527,0.8906908855011353,0.7692307692307693,0.4192872117400419,0,0,0,0
