run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,full_mip,0.9,0.8230425055928232,0.20168524055452472,1849.4264330863953,"[0.19114363245215027, -0.25756867949789175, 1.5650524301496604, -0.15432304336316305, 1.6155435585268467, 2.606685173409562, -1.267934773439448, 1.1651822122965787, -0.3131117864256794, 0.8634547104390209]",-10.459831329667594,0.0,0.8230425055928412,0.8263982102908277,0.9461538461538461,0.13789237668161436,0.8174496644295302,0.823489932885906,0.9047619047619048,0.12794612794612795,0,0,0,0
1,full_mip_t300,0.9,0.8223713646532259,0.20837468435745954,844.4395830631256,"[0.24075753798281005, -0.20598952781477217, 1.5955830363613697, -0.10046172138249264, 1.5584951724422627, 2.5820552547328632, -1.3247500263367642, 1.0453688432234265, -0.46526644225245106, 0.8812724374707884]",-10.289784369882238,0.0,0.8223713646532439,0.825503355704698,0.9516129032258065,0.13228699551569506,0.8167785234899329,0.8221476510067114,0.9210526315789473,0.11784511784511785,0,0,0,0
1,full_mip_t600,0.9,0.8230425055928232,0.20738932853982636,1811.7916600704193,"[0.19114363245215027, -0.25756867949789175, 1.5650524301496604, -0.15432304336316305, 1.6155435585268467, 2.606685173409562, -1.267934773439448, 1.1651822122965787, -0.3131117864256794, 0.8634547104390209]",-10.459831329667594,0.0,0.8230425055928412,0.8263982102908277,0.9461538461538461,0.13789237668161436,0.8174496644295302,0.823489932885906,0.9047619047619048,0.12794612794612795,0,0,0,0
1,fixed,0.9,0.8272930648769582,0.08112493239588882,531.5070474147797,"[0.0, -0.5709023824139708, 0.9520221529138873, 0.5202008775286024, 1.6329341407981321, 1.510758874257248, -1.5376427065210476, 0.36421474410181903, -0.016977227485027623, 2.894346893980272]",-7.44292697925261,0.0,0.8272930648769575,0.8366890380313199,0.900990099009901,0.2040358744394619,0.823489932885906,0.8335570469798658,0.8266666666666667,0.20875420875420875,0,0,0,0
1,shrinkage,0.9,0.8295302013422826,0.07874865156418455,1037.625850200653,"[0.020682385098095793, -0.8229027677370235, 1.1635983166459094, 0.3228737171932608, 1.8783728798079926, 1.43453024749723, -1.4170007908785198, 0.0, 0.0, 2.9400388951419685]",-7.34624086038195,0.0,0.8295302013422818,0.8366890380313199,0.900990099009901,0.2040358744394619,0.8214765100671141,0.8328859060402685,0.8157894736842105,0.20875420875420875,0,0,0,0
2,full_mip,0.9,0.8246085011185502,0.19750406945200671,2134.006397008896,"[0.06734682688117463, -0.16657928176625314, 0.46292570287288115, 0.5655222800102349, 1.1410371358892468, 1.7371302560140922, -1.4465536482589645, 0.4986816188285265, 0.3952055352311823, 3.5190177142474472]",-8.217831761200271,0.0,0.8246085011185682,0.8324384787472036,0.9440993788819876,0.17040358744394618,0.825503355704698,0.8328859060402685,0.9137931034482759,0.17845117845117844,0,0,0,0
2,full_mip_t300,0.9,0.8194630872483044,0.21361899265616174,1053.9131488800049,"[0.3449391194691362, 0.25691848316443383, 0.7314574664649206, 0.4463764285272334, 0.28282214387946963, 1.773658287089055, -1.51533690847636, 0.5171912288803263, 0.5641197139869939, 3.567180220062069]",-8.98908800130638,0.0,0.8194630872483222,0.8241610738255034,0.9732142857142857,0.12219730941704036,0.8154362416107382,0.8214765100671141,0.9696969696969697,0.10774410774410774,0,0,0,0
2,full_mip_t600,0.9,0.8194630872483044,0.21361899265616174,1359.4010910987854,"[0.3449391194691362, 0.25691848316443383, 0.7314574664649206, 0.4463764285272334, 0.28282214387946963, 1.773658287089055, -1.51533690847636, 0.5171912288803263, 0.5641197139869939, 3.567180220062069]",-8.98908800130638,0.0,0.8194630872483222,0.8241610738255034,0.9732142857142857,0.12219730941704036,0.8154362416107382,0.8214765100671141,0.9696969696969697,0.10774410774410774,0,0,0,0
2,fixed,0.9,0.8252796420581663,0.08240715641095055,445.2253122329712,"[-0.8006346737522552, -0.2414186143821992, 0.8860755168849435, 0.6671861828640122, 1.2573079397543012, 1.7269737299488386, -1.666176335478202, 0.8112881365803838, 0.4906035193901025, 1.4523353509647632]",-6.903880010984612,0.0,0.8252796420581655,0.8342281879194631,0.9081081081081082,0.18834080717488788,0.8181208053691276,0.8302013422818791,0.8666666666666667,0.1750841750841751,0,0,0,0
2,shrinkage,0.9,0.8277404921700231,0.07918918918918828,1428.021281003952,"[-0.30629366975290795, -0.241733099257063, 0.9652381538882078, 0.3931124573501925, 1.4238560922893442, 1.550435581165956, -1.349481795287307, 0.29042303728222907, 0.32116019534636897, 3.158265918380416]",-6.908408621998818,0.0,0.8277404921700223,0.8371364653243848,0.9019607843137255,0.2062780269058296,0.8248322147651007,0.8348993288590604,0.8805970149253731,0.19865319865319866,0,0,0,0
3,full_mip,0.9,0.8257270693512122,0.20763733420097166,3015.6996519565582,"[-0.9608807195530443, -0.1461598763352777, 1.036991965502668, 0.6069410416733177, 1.2399447587184815, 1.4071619411508072, -1.984606667846668, 0.715391229685141, 0.9228314763681339, 0.9790903231664595]",-6.950640938808665,0.0,0.8257270693512304,0.8299776286353467,0.9342105263157895,0.1591928251121076,0.8201342281879195,0.8295302013422818,0.9056603773584906,0.16161616161616163,0,0,0,0
3,full_mip_t300,0.9,0.8255033557046798,0.20796460719126997,740.309623003006,"[-0.8205777454128569, -0.20496017649166376, 1.2169881927342248, 0.6946860183563306, 1.1200397363499315, 1.3017590452559897, -2.132444997944255, 0.6297284583401517, 0.9381204770440679, 0.9406951520705276]",-6.72789720962632,0.0,0.825503355704698,0.8295302013422818,0.9577464788732394,0.15246636771300448,0.8194630872483222,0.8281879194630872,0.9183673469387755,0.15151515151515152,0,0,0,0
