run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,full_mip,0.96,0.893944697234862,0.10219263899765038,305.981369972229,"[0.0, -0.6418489688399344, -7.721429849364053, 0.0, -0.9381988100470039, -0.06041400964346781, 0.6381083621054973]",0.009437744144592523,0.0,0.8939446972348617,0.920546027301365,0.9601307189542484,0.8984709480122324,0.8908709338929696,0.9139559286463799,0.9602385685884692,0.8862385321100917,0,0,0,0
1,full_mip_t300,0.96,0.893944697234862,0.10689115113547341,591.7899990081787,"[0.0, -0.6418489688399344, -7.721429849364053, 0.0, -0.9381988100470039, -0.06041400964346781, 0.6381083621054973]",0.009437744144592523,0.0,0.8939446972348617,0.920546027301365,0.9601307189542484,0.8984709480122324,0.8908709338929696,0.9139559286463799,0.9602385685884692,0.8862385321100917,0,0,0,0
1,full_mip_t600,0.96,0.893944697234862,0.10571652310101765,893.0203838348389,"[0.0, -0.6418489688399344, -7.721429849364053, 0.0, -0.9381988100470039, -0.06041400964346781, 0.6381083621054973]",0.009437744144592523,0.0,0.8939446972348617,0.920546027301365,0.9601307189542484,0.8984709480122324,0.8908709338929696,0.9139559286463799,0.9602385685884692,0.8862385321100917,0,0,0,0
1,fixed,0.96,0.8939446972348619,0.04424432263116656,205.56538486480713,"[0.0, -0.04155641204970573, -8.280685288258034, 0.0, -1.0469333999982227, -0.5005187606547816, 0.13030613903925584]",-0.13407743547186698,0.0,0.8939446972348617,0.9173958697934896,0.9605003291639236,0.8923547400611621,0.8908709338929696,0.9171038824763903,0.9604743083003953,0.8917431192660551,0,0,0,0
1,shrinkage,0.96,0.8939446972348619,0.04189506656225505,620.805596113205,"[0.0, -0.3135864494316338, -9.248597799610536, 0.0, -0.4077699778353505, 0.0, 0.03004577312247954]",-0.45033137425353625,0.0,0.8939446972348617,0.9131956597829891,0.9614105123087159,0.8837920489296636,0.887722980062959,0.912906610703043,0.962,0.8825688073394495,0,0,0,0
2,full_mip,0.96,0.8960448022401123,0.09960937499999964,3052.436925172806,"[0.0, -2.9028400769440257, -5.227494691976495, 0.0, -1.6978494555608519, -0.16034309821633075, 0.011472677302296348]",-0.08717977030632301,0.0,0.896044802240112,0.9215960798039902,0.9602087410306588,0.9003058103975535,0.8793284365162645,0.9024134312696747,0.9669421487603306,0.8587155963302753,0,0,0,0
2,full_mip_t300,0.96,0.8942947147357371,0.1068493150684928,551.5599708557129,"[0.0, -1.784600140496942, -5.411377726375837, 0.0, -1.713010822546859, -0.7835034245842661, -0.30750788599609624]",-0.15855303609529456,0.0,0.8942947147357367,0.9219460973048652,0.9602346805736637,0.9009174311926605,0.8740818467995802,0.8971668415529905,0.9646569646569647,0.8513761467889909,0,0,0,0
2,full_mip_t600,0.96,0.8942947147357371,0.10489236790606618,855.6828458309174,"[0.0, -1.784600140496942, -5.411377726375837, 0.0, -1.713010822546859, -0.7835034245842661, -0.30750788599609624]",-0.15855303609529456,0.0,0.8942947147357367,0.9219460973048652,0.9602346805736637,0.9009174311926605,0.8740818467995802,0.8971668415529905,0.9646569646569647,0.8513761467889909,0,0,0,0
2,fixed,0.96,0.894294714735737,0.04383561643835593,217.17240571975708,"[0.0, -2.8074040808111063, -5.346225926620732, 0.0, -1.4929987157030493, 0.0, -0.3533712768651138]",-0.12975980373531648,0.0,0.8942947147357367,0.9215960798039902,0.9602087410306588,0.9003058103975535,0.8772298006295908,0.8982161594963274,0.9628099173553719,0.8550458715596331,0,0,0,0
2,shrinkage,0.96,0.8960448022401122,0.04335937499999976,587.0085029602051,"[0.0, -3.0075657838977103, -5.351290469117977, 0.0, -1.6271966700656344, 0.0, 0.013947076918678757]",-0.08568813227437821,0.0,0.896044802240112,0.9212460623031151,0.9601827676240209,0.8996941896024465,0.8793284365162645,0.9024134312696747,0.9669421487603306,0.8587155963302753,0,0,0,0
