run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
3,full_mip,0.77,0.8781226343678963,0.13780710352047223,3600.015485048294,"[0.14897102435668474, -1.009337422826114, -0.06944340993086134, -0.44213510937555955, 0.0, 0.03549389048001732, 0.10057727282572282, 0.0, 0.0, 6.5055387939405795, 0.0722435930963303, 0.4241172341603508, -0.1637592936332443, 0.14565029180107042, 0.04545973063792124, -0.024169922667000104, 0.7604296632572091, 0.016507515372051508]",-9.48661405844824,0.0,0.878122634367903,0.8808262139072132,0.7996357012750456,0.30677847658979734,0.8712293220888745,0.8780408692831657,0.7953216374269005,0.2851153039832285,0,0,0,0
3,full_mip_t300,0.77,0.8773656320968894,0.1387888180187643,718.9131548404694,"[0.0, -0.7364937865862246, -0.07688322228092014, -0.36152810258957385, 0.0, 0.0007577725896992255, 0.08089394494990189, -0.560354343513946, -0.6245369513538432, 6.032199318299512, 0.0, 0.3175570254496317, -0.20631161491984776, 0.2410566410446651, 0.0, 0.04165297355952172, 0.652363411968785, 0.06741089089392475]",-9.58682748792661,0.0,0.8773656320968963,0.8803936411809236,0.7992633517495396,0.30328441649196364,0.8715536814790789,0.8786895880635744,0.7976878612716763,0.2893081761006289,0,0,0,0
3,full_mip_t600,0.77,0.8773656320968894,0.1387888180187643,1332.346480846405,"[0.0, -0.7364937865862246, -0.07688322228092014, -0.36152810258957385, 0.0, 0.0007577725896992255, 0.08089394494990189, -0.560354343513946, -0.6245369513538432, 6.032199318299512, 0.0, 0.3175570254496317, -0.20631161491984776, 0.2410566410446651, 0.0, 0.04165297355952172, 0.652363411968785, 0.06741089089392475]",-9.58682748792661,0.0,0.8773656320968963,0.8803936411809236,0.7992633517495396,0.30328441649196364,0.8715536814790789,0.8786895880635744,0.7976878612716763,0.2893081761006289,0,0,0,0
3,fixed,0.77,0.8833135070833769,0.038687561214497485,601.8942408561707,"[1.3142636585457934, -0.5714179739962963, 0.0, 0.0, -0.11291496309933713, 0.40398158996575706, -0.03471519245762078, 0.0, -0.08080563571268762, 5.247385847828565, 0.4804844727754265, 0.031122535752039937, -0.06268823326986173, 0.0066516677476116115, -0.04905312636740611, -0.02960527271640423, 1.5726796274344323, -0.0022302023307592123]",-6.040870490131475,0.0,0.8833135070833784,0.8891532388882881,0.7835195530726257,0.3920335429769392,0.875445994161531,0.88582549464807,0.7729257641921398,0.3710691823899371,0,0,0,0
3,shrinkage,0.77,0.8846112252622456,0.03838630806846162,870.513064622879,"[0.7997291512648255, -0.5342317061194147, -0.0929659022252289, -0.004696004319392378, -0.2050902668424202, 0.4058194184905146, 0.0335244343362604, -0.0012949127499467222, -0.10576042940186983, 5.388830824946103, 0.375808566907077, 0.04893673582904423, -0.24157911571548854, -0.031000386960876508, 0.07283065216981398, -0.02086622908130439, 1.6342467329155017, 0.0027885297248815967]",-5.629556217159335,0.0,0.8846112252622472,0.8900183843408673,0.7774798927613941,0.4053109713487072,0.8780408692831657,0.8910152448913397,0.7831325301204819,0.4088050314465409,0,0,0,0
4,full_mip,0.77,0.8771493457337448,0.13914000406394306,1150.3692870140076,"[0.02304874195973619, -0.15452339665782588, 0.05488095994818698, -0.7458464014967863, -2.0812610629653054, 0.03417418660373872, 0.08429924191083948, 0.0, -0.3518728980685921, 4.158758806363042, 0.08576475772252734, 0.1218109652568296, -0.038926919277737504, -0.02990945164268677, 0.10241857914060581, 0.4475351135627397, 1.1877703778881912, -0.29719813953463614]",-4.874564299389412,0.0,0.8771493457337515,0.8880718070725641,0.7853025936599424,0.3808525506638714,0.8819331819656179,0.8910152448913397,0.7722007722007722,0.4192872117400419,0,0,0,0
4,full_mip_t300,0.77,0.8771493457337448,0.13914000406394306,1442.151349067688,"[0.02304874195973619, -0.15452339665782588, 0.05488095994818698, -0.7458464014967863, -2.0812610629653054, 0.03417418660373872, 0.08429924191083948, 0.0, -0.3518728980685921, 4.158758806363042, 0.08576475772252734, 0.1218109652568296, -0.038926919277737504, -0.02990945164268677, 0.10241857914060581, 0.4475351135627397, 1.1877703778881912, -0.29719813953463614]",-4.874564299389412,0.0,0.8771493457337515,0.8880718070725641,0.7853025936599424,0.3808525506638714,0.8819331819656179,0.8910152448913397,0.7722007722007722,0.4192872117400419,0,0,0,0
4,full_mip_t600,0.77,0.8771493457337448,0.13914000406394306,1671.0283341407776,"[0.02304874195973619, -0.15452339665782588, 0.05488095994818698, -0.7458464014967863, -2.0812610629653054, 0.03417418660373872, 0.08429924191083948, 0.0, -0.3518728980685921, 4.158758806363042, 0.08576475772252734, 0.1218109652568296, -0.038926919277737504, -0.02990945164268677, 0.10241857914060581, 0.4475351135627397, 1.1877703778881912, -0.29719813953463614]",-4.874564299389412,0.0,0.8771493457337515,0.8880718070725641,0.7853025936599424,0.3808525506638714,0.8819331819656179,0.8910152448913397,0.7722007722007722,0.4192872117400419,0,0,0,0
4,fixed,0.77,0.8795284957283427,0.04032952170171111,440.00709986686707,"[0.0888778239096828, -0.6133374672684431, 0.010230940543772604, 0.020617038394992182, 0.008587472616358838, 0.5688191375594118, 0.08269650978821885, 0.0, -2.1419020305234326, 5.08041145804912, 0.02018134730744947, 0.0, 0.0313373810395815, 0.3402487187989145, -0.3764400725232031, 0.0, 0.6032420020493641, 0.013070599628053792]",-6.654243648367313,0.0,0.8795284957283444,0.8867740888936952,0.7831858407079646,0.3710691823899371,0.8786895880635744,0.8890690885501136,0.7547169811320755,0.4192872117400419,0,0,0,0
4,shrinkage,0.77,0.8850437979885352,0.037878787878789844,1154.5462319850922,"[0.05771842690241498, -0.5267627856905722, -0.2244364357046172, -0.15095086410669972, -0.06086275595116159, 0.09480710240715076, 0.0, 0.0, -1.2648876822770134, 5.373528809407985, 0.0, 0.0639072231585264, 0.10307978304817415, 0.022149215504095474, -0.0038897866998058423, 0.07486090783533254, 1.3212206414909884, 0.6569375798154595]",-5.691652293835464,0.0,0.8850437979885368,0.8915323888828809,0.7876344086021505,0.40950384346610763,0.8832306195264353,0.8897178073305222,0.7403508771929824,0.44234800838574423,0,0,0,0
