run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,full_mip,0.95,0.901995099754988,0.0884749708963908,200.97198605537415,"[0.0, 0.0, -9.69000959908924, -0.07455089566004502, 0.0, 0.0, -0.21361446051497393]",0.43467613315095177,0.0,0.9019950997549877,0.9233461673083654,0.951530612244898,0.9125382262996942,0.9076600209863589,0.9202518363064008,0.9535783365570599,0.9045871559633027,0,0,0,0
1,full_mip_t300,0.95,0.901995099754988,0.0927435001940237,525.3288090229034,"[0.0, 0.0, -9.69000959908924, -0.07455089566004502, 0.0, 0.0, -0.21361446051497393]",0.43467613315095177,0.0,0.9019950997549877,0.9233461673083654,0.951530612244898,0.9125382262996942,0.9076600209863589,0.9202518363064008,0.9535783365570599,0.9045871559633027,0,0,0,0
1,full_mip_t600,0.95,0.901995099754988,0.09157935584012382,823.1580591201782,"[0.0, 0.0, -9.69000959908924, -0.07455089566004502, 0.0, 0.0, -0.21361446051497393]",0.43467613315095177,0.0,0.9019950997549877,0.9233461673083654,0.951530612244898,0.9125382262996942,0.9076600209863589,0.9202518363064008,0.9535783365570599,0.9045871559633027,0,0,0,0
1,fixed,0.95,0.9019950997549879,0.039580908032595806,224.64210724830627,"[0.0, 0.0, -9.713109521832473, -0.07548533501273727, 0.0, 0.0, -0.21140514315479222]",0.43441522758932855,0.0,0.9019950997549877,0.9236961848092404,0.9521378430121251,0.9125382262996942,0.9076600209863589,0.9202518363064008,0.9535783365570599,0.9045871559633027,0,0,0,0
1,shrinkage,0.95,0.9019950997549879,0.04035700426852906,511.46532702445984,"[0.0, 0.0, -9.706442736231484, -0.07594365766017826, 0.0, 0.0, -0.21761360610833938]",0.4409215128284516,0.0,0.9019950997549877,0.9229961498074903,0.9509241555130656,0.9125382262996942,0.9076600209863589,0.9202518363064008,0.9535783365570599,0.9045871559633027,0,0,0,0
2,full_mip,0.95,0.909695484774239,0.08310888803385882,122.43830990791321,"[-0.1255536760300842, 0.0, -9.686083241911579, 0.0, -0.0023457258514340894, 0.0, -0.18601735620690293]",0.42444360583751767,0.0,0.9096954847742387,0.928246412320616,0.9508196721311475,0.9223241590214067,0.881427072402938,0.9076600209863589,0.9616161616161616,0.8733944954128441,0,0,0,0
2,full_mip_t300,0.95,0.909695484774239,0.08772604848018434,415.6267499923706,"[-0.1255536760300842, 0.0, -9.686083241911579, 0.0, -0.0023457258514340894, 0.0, -0.18601735620690293]",0.42444360583751767,0.0,0.9096954847742387,0.928246412320616,0.9508196721311475,0.9223241590214067,0.881427072402938,0.9076600209863589,0.9616161616161616,0.8733944954128441,0,0,0,0
2,full_mip_t600,0.95,0.909695484774239,0.08772604848018434,737.8489351272583,"[-0.1255536760300842, 0.0, -9.686083241911579, 0.0, -0.0023457258514340894, 0.0, -0.18601735620690293]",0.42444360583751767,0.0,0.9096954847742387,0.928246412320616,0.9508196721311475,0.9223241590214067,0.881427072402938,0.9076600209863589,0.9616161616161616,0.8733944954128441,0,0,0,0
2,fixed,0.95,0.9096954847742389,0.03655252020007672,215.05089330673218,"[-0.11049400911271512, 0.0, -9.69852420172585, -0.005886412790335527, 0.0, 0.0, -0.18509537637110096]",0.4244753910710528,0.0,0.9096954847742387,0.928246412320616,0.9508196721311475,0.9223241590214067,0.881427072402938,0.9076600209863589,0.9616161616161616,0.8733944954128441,0,0,0,0
2,shrinkage,0.95,0.9096954847742389,0.03693728357060384,512.7175245285034,"[-0.20229504068641477, 0.0, -9.595407978721743, 0.0, 0.0, 0.0, -0.20229698059184179]",0.3725452469091231,0.0,0.9096954847742387,0.9275463773188659,0.9513274336283186,0.9204892966360856,0.881427072402938,0.9087093389296957,0.9616935483870968,0.8752293577981651,0,0,0,0
3,full_mip,0.95,0.9051452572628634,0.08778035576179392,1441.8188219070435,"[-0.6151705259150063, 0.0, -8.871606358404891, 0.0, -0.18495591734920402, -0.0031326196289213886, 0.32513457870197476]",0.8838940701925241,0.0,0.9051452572628631,0.9292964648232411,0.950345694531741,0.9247706422018349,0.8992654774396642,0.9223504721930745,0.945179584120983,0.9174311926605505,0,0,0,0
3,full_mip_t300,0.95,0.9023451172558631,0.09581070597362261,393.9017288684845,"[-0.1146697029768205, -1.4935951877384315, -7.657770454998857, 0.0, 0.0, -0.27869108676076587, 0.45527356752512554]",0.3405313942152316,0.0,0.9023451172558627,0.9233461673083654,0.9526854219948849,0.9113149847094801,0.8971668415529905,0.919202518363064,0.9465648854961832,0.9100917431192661,0,0,0,0
3,full_mip_t600,0.95,0.9051452572628634,0.08855375096674364,2120.203099966049,"[-0.6151705259150063, 0.0, -8.871606358404891, 0.0, -0.18495591734920402, -0.0031326196289213886, 0.32513457870197476]",0.8838940701925241,0.0,0.9051452572628631,0.9292964648232411,0.950345694531741,0.9247706422018349,0.8992654774396642,0.9223504721930745,0.945179584120983,0.9174311926605505,0,0,0,0
3,fixed,0.95,0.9051452572628633,0.03866976024748623,267.109028339386,"[-0.42097502672513853, 0.0, -9.28775474848597, 0.0, 0.0, 0.0, 0.29127022478889064]",0.8426006602242813,0.0,0.9051452572628631,0.9289464473223661,0.950314465408805,0.9241590214067278,0.8992654774396642,0.9213011542497377,0.9450757575757576,0.9155963302752294,0,0,0,0
3,shrinkage,0.95,0.9051452572628633,0.03828306264501136,493.00569105148315,"[-0.5130584251976512, 0.0, -9.098821979544507, 0.0, -0.0691110187572076, 0.0, 0.3190085765006351]",0.8516798736994262,0.0,0.9051452572628631,0.9289464473223661,0.950314465408805,0.9241590214067278,0.8992654774396642,0.9213011542497377,0.9450757575757576,0.9155963302752294,0,0,0,0
4,full_mip,0.95,0.9075953797689887,0.0821442344774389,236.75182008743286,"[0.0, 0.0, -9.692465249239397, -0.11333343459427866, 0.04217966974021507, 0.0, 0.1520216464261082]",0.7147632892210132,0.0,0.9075953797689884,0.927896394819741,0.9519291587602783,0.9204892966360856,0.8898216159496327,0.9223504721930745,0.9520153550863724,0.9100917431192661,0,0,0,0
4,full_mip_t300,0.95,0.9075953797689887,0.08831469340532166,545.1032671928406,"[0.0, 0.0, -9.692465249239397, -0.11333343459427866, 0.04217966974021507, 0.0, 0.1520216464261082]",0.7147632892210132,0.0,0.9075953797689884,0.927896394819741,0.9519291587602783,0.9204892966360856,0.8898216159496327,0.9223504721930745,0.9520153550863724,0.9100917431192661,0,0,0,0
