run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,full_mip,0.79,0.8759597707364484,0.1403181503704584,2530.6650137901306,"[0.0, -1.4401260772362914, -0.005128605092464156, 0.08183762040352766, 0.05425810173310777, 0.04369638429116346, 0.0, -2.9726204754807366, 0.0, 4.7431178108482115, -0.1720181368737581, -0.127340972661953, 0.0, 0.0, -0.08548384012791033, 0.0565693741986697, 0.07519527011813171, 0.14260733093407452]",-8.343106594689225,0.0,0.875959770736455,0.8800692116362063,0.8084291187739464,0.2948986722571628,0.8725267596496918,0.8783652286733701,0.7865168539325843,0.29350104821802936,0,0,0,0
1,full_mip_t300,0.79,0.8748783389207243,0.14172769072938363,783.9031870365143,"[0.0, -1.2333609427981747, -0.156410348440202, 0.12743015065419883, 0.02210796448159146, 0.0, 0.0, -2.7697060718045696, -0.49025143401135246, 5.061883592252033, -0.00010726214603227139, 0.013090860325210186, -0.05359977799623543, 0.013646149836191406, -0.05823933202569986, 0.0, 0.0, 0.00016611322850816116]",-9.342448246791756,0.0,0.8748783389207311,0.8793122093651995,0.8106508875739645,0.28721174004192873,0.8715536814790789,0.8780408692831657,0.7853107344632768,0.2914046121593291,0,0,0,0
1,full_mip_t600,0.79,0.8753109116470139,0.14116345663463226,1580.6266160011292,"[0.0, -1.3815144943842501, -0.03622861591497539, 0.1380939430426562, 0.0, 0.0, 0.11902944299408214, -2.941725660043547, 0.0, 5.007949769498629, -0.11367791325461918, -0.07434376705476176, 0.0, -0.012413773699217812, -0.11278988047382654, 0.0, 0.06223273963943682, 0.0]",-8.94859387030288,0.0,0.8753109116470207,0.8796366389099167,0.810546875,0.29000698812019565,0.8715536814790789,0.8773921505027571,0.7828571428571428,0.28721174004192873,0,0,0,0
1,fixed,0.79,0.8794203525467703,0.04070339399901816,439.8797950744629,"[0.35161393640774924, -0.5567283938746281, -0.014051229363795657, 0.06971189105274563, 0.0025721776193500085, 0.0, -0.008609507961165774, 0.0, -4.263036569109957, 3.411496737823398, 0.1821925902092432, 0.0030622554135457864, 0.12761471983201486, -0.020379878255964705, -0.1019467720137995, -0.015725879644017154, 0.6103425859625959, 0.26091487545602554]",-6.058570491141202,0.0,0.879420352546772,0.8887206661619985,0.7913043478260869,0.38155136268343814,0.8793383068439832,0.8910152448913397,0.7949790794979079,0.39832285115303984,0,0,0,0
1,shrinkage,0.79,0.883637936628094,0.038795741035370854,959.7930595874786,"[0.007070654615046892, -1.4571617536174066, 0.0, 0.014942249882897093, -0.07939253449794934, 0.0, 0.1963387291974585, 0.0, -0.03665069476269853, 5.395486961651506, 0.07061964949662222, -0.05927857368640361, -0.12546571269614515, 0.0, 0.15002058044844555, 0.019064090070212057, 2.2858043684538853, -0.10270344692332083]",-6.468216607189374,0.0,0.8836379366280956,0.8881799502541364,0.7976011994002998,0.37176799440950387,0.8835549789166396,0.8897178073305222,0.7991266375545851,0.3836477987421384,0,0,0,0
2,full_mip,0.79,0.8782307775494688,0.13712144756896344,2272.7775208950043,"[0.0, -4.134826515101625, 0.0009974563312678234, -0.053367141957896304, -0.05794011464534344, 0.0, -0.018229381467243764, 0.0, 0.0, 5.048527959928105, 0.02409130391944442, -0.010710829340695175, -0.11213639132347382, 0.0211179803779591, 0.021484203420321032, 0.07838647683755208, 0.17645509694138178, 0.24172914840769127]",-6.976459046426862,0.0,0.8782307775494755,0.884827511625392,0.8327272727272728,0.32005590496156533,0.8718780408692831,0.8786895880635744,0.7845303867403315,0.2976939203354298,0,0,0,0
2,full_mip_t300,0.79,0.8776900616416067,0.13782199059974778,780.9167470932007,"[0.07082221756759721, -4.180888401159447, 0.03142112441275918, -0.1280697565099409, -0.032781733553180814, 0.0, -0.011665754970938025, 0.0, 0.0, 5.0343012351543175, 0.0, 0.0, -0.048057680463562846, 0.016070832889381492, 0.047814457759757456, 0.07402516566213682, 0.07619464085050065, 0.24788699904647704]",-6.997215629614708,0.0,0.8776900616416135,0.8845030820806749,0.8342541436464088,0.3165618448637317,0.8709049626986701,0.8780408692831657,0.7821229050279329,0.29350104821802936,0,0,0,0
2,full_mip_t600,0.79,0.8776900616416067,0.13782199059974778,1290.9233951568604,"[0.07082221756759721, -4.180888401159447, 0.03142112441275918, -0.1280697565099409, -0.032781733553180814, 0.0, -0.011665754970938025, 0.0, 0.0, 5.0343012351543175, 0.0, 0.0, -0.048057680463562846, 0.016070832889381492, 0.047814457759757456, 0.07402516566213682, 0.07619464085050065, 0.24788699904647704]",-6.997215629614708,0.0,0.8776900616416135,0.8845030820806749,0.8342541436464088,0.3165618448637317,0.8709049626986701,0.8780408692831657,0.7821229050279329,0.29350104821802936,0,0,0,0
2,fixed,0.79,0.8861252298042592,0.03795460092750986,652.0441029071808,"[0.07923252839130157, -0.7550772588170274, -0.03759847781814507, -0.06173243665592043, -0.14628117473202895, 0.0, 0.0, 0.0, -1.3192365314501462, 5.409304612784054, 0.1218654193382811, 0.0, 0.025329564908330937, 0.15950557796324105, 0.02881295865215172, -0.019375415908365667, 1.376082452804999, 0.4605655897760048]",-5.912496190360969,0.0,0.8861252298042609,0.8928301070617498,0.7933333333333333,0.41579315164220826,0.8773921505027571,0.8832306195264353,0.7387755102040816,0.37945492662473795,0,0,0,0
2,shrinkage,0.79,0.8859089434411145,0.03808593750000177,1136.0188927650452,"[0.12106530102474011, -0.6386938133367944, -0.023125504480082364, -0.17598677898116566, -0.09922694869706439, 0.0, 0.19894804647127046, 0.0, -1.6789741330288088, 5.059215620107228, -0.01894179104114544, 0.0, 0.07393425906406322, 0.010624685810418203, 0.0, 0.26583226392810405, 1.2775375848870933, 0.35789326914202]",-5.663075480600678,0.0,0.885908943441116,0.8932626797880394,0.7928759894459103,0.41998602375960864,0.8767434317223484,0.8842036976970483,0.7419354838709677,0.3857442348008386,0,0,0,0
