run,type,tau_0,varrho,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio
1,full_mip,16,0,{1: 1},0.8134328358208955,0.2293577981651376,1.0559160709381104,3600.2077679634094,,{1: 0.0},"{'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}","{'acc_margin': {'nm': 218.0, 'dm': 268}, 1: {'nm': 83.0, 'dm': 83.0}, 2: {'nm': 45.0, 'dm': 95.0}, 3: {'nm': 53.0, 'dm': 53.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 36.0}, 6: {'nm': 1.0, 'dm': 1.0}}","{'acc': 0.813, 'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 218, 'dm': 268}, 'acc_margin': {'nm': 218, 'dm': 268}, 'prec1': {'nm': 83, 'dm': 83}, 'prec2': {'nm': 45, 'dm': 95}, 'prec3': {'nm': 53, 'dm': 53}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 36}, 'prec6': {'nm': 1, 'dm': 1}}","{'acc': 0.767, 'acc_margin': 0.767, 'prec1': 0.962, 'prec2': 0.441, 'prec3': 0.944, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': -0.038},"{'acc': {'nm': 69, 'dm': 90}, 'acc_margin': {'nm': 69, 'dm': 90}, 'prec1': {'nm': 25, 'dm': 26}, 'prec2': {'nm': 15, 'dm': 34}, 'prec3': {'nm': 17, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': -0.046, 'acc_margin': -0.046, 'prec1': -0.038, 'prec2': -0.033, 'prec3': -0.056, 'prec4': 999, 'prec5': 0.0, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
1,base_fixed,16,0,{1: 1},0.8134328358208955,0.2293577981651376,549.6449012756348,549.6449055671692,,{1: 0.0},"{'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}","{'acc_margin': {'nm': 218.0, 'dm': 268}, 1: {'nm': 83.0, 'dm': 83.0}, 2: {'nm': 45.0, 'dm': 95.0}, 3: {'nm': 53.0, 'dm': 53.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 36.0}, 6: {'nm': 1.0, 'dm': 1.0}}","{'acc': 0.813, 'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 218, 'dm': 268}, 'acc_margin': {'nm': 218, 'dm': 268}, 'prec1': {'nm': 83, 'dm': 83}, 'prec2': {'nm': 45, 'dm': 95}, 'prec3': {'nm': 53, 'dm': 53}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 36}, 'prec6': {'nm': 1, 'dm': 1}}","{'acc': 0.767, 'acc_margin': 0.767, 'prec1': 0.962, 'prec2': 0.441, 'prec3': 0.944, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': -0.038},"{'acc': {'nm': 69, 'dm': 90}, 'acc_margin': {'nm': 69, 'dm': 90}, 'prec1': {'nm': 25, 'dm': 26}, 'prec2': {'nm': 15, 'dm': 34}, 'prec3': {'nm': 17, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': -0.046, 'acc_margin': -0.046, 'prec1': -0.038, 'prec2': -0.033, 'prec3': -0.056, 'prec4': 999, 'prec5': 0.0, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
1,base_shrinkage,16,0,{1: 1},0.8134328358208955,0.2293577981651376,1599.8753254413605,1599.8753378391266,,{1: 0.0},"{'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}","{'acc_margin': {'nm': 218.0, 'dm': 268}, 1: {'nm': 83.0, 'dm': 83.0}, 2: {'nm': 45.0, 'dm': 95.0}, 3: {'nm': 53.0, 'dm': 53.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 36.0}, 6: {'nm': 1.0, 'dm': 1.0}}","{'acc': 0.813, 'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 218, 'dm': 268}, 'acc_margin': {'nm': 218, 'dm': 268}, 'prec1': {'nm': 83, 'dm': 83}, 'prec2': {'nm': 45, 'dm': 95}, 'prec3': {'nm': 53, 'dm': 53}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 36}, 'prec6': {'nm': 1, 'dm': 1}}","{'acc': 0.767, 'acc_margin': 0.767, 'prec1': 0.962, 'prec2': 0.441, 'prec3': 0.944, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': -0.038},"{'acc': {'nm': 69, 'dm': 90}, 'acc_margin': {'nm': 69, 'dm': 90}, 'prec1': {'nm': 25, 'dm': 26}, 'prec2': {'nm': 15, 'dm': 34}, 'prec3': {'nm': 17, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': -0.046, 'acc_margin': -0.046, 'prec1': -0.038, 'prec2': -0.033, 'prec3': -0.056, 'prec4': 999, 'prec5': 0.0, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_fixed,16,0,{1: 1},0.8134328358208956,0.22935779816513743,172.11439681053162,174.38611721992493,"[0, 0, 0, 0]",{1: 0.0},"{'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}","{'acc_margin': {'nm': 218.0, 'dm': 268}, 1: {'nm': 83.0, 'dm': 83.0}, 2: {'nm': 45.0, 'dm': 95.0}, 3: {'nm': 53.0, 'dm': 53.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 36.0}, 6: {'nm': 1.0, 'dm': 1.0}}","{'acc': 0.813, 'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 218, 'dm': 268}, 'acc_margin': {'nm': 218, 'dm': 268}, 'prec1': {'nm': 83, 'dm': 83}, 'prec2': {'nm': 45, 'dm': 95}, 'prec3': {'nm': 53, 'dm': 53}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 36}, 'prec6': {'nm': 1, 'dm': 1}}","{'acc': 0.767, 'acc_margin': 0.767, 'prec1': 0.962, 'prec2': 0.441, 'prec3': 0.944, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': -0.038},"{'acc': {'nm': 69, 'dm': 90}, 'acc_margin': {'nm': 69, 'dm': 90}, 'prec1': {'nm': 25, 'dm': 26}, 'prec2': {'nm': 15, 'dm': 34}, 'prec3': {'nm': 17, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': -0.046, 'acc_margin': -0.046, 'prec1': -0.038, 'prec2': -0.033, 'prec3': -0.056, 'prec4': 999, 'prec5': 0.0, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_fixed,16,0,{1: 1},0.8134328358208956,0.22935779816513743,174.0003480911255,174.92990255355835,,{1: 0.0},"{'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}","{'acc_margin': {'nm': 218.0, 'dm': 268}, 1: {'nm': 83.0, 'dm': 83.0}, 2: {'nm': 45.0, 'dm': 95.0}, 3: {'nm': 53.0, 'dm': 53.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 36.0}, 6: {'nm': 1.0, 'dm': 1.0}}","{'acc': 0.813, 'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 218, 'dm': 268}, 'acc_margin': {'nm': 218, 'dm': 268}, 'prec1': {'nm': 83, 'dm': 83}, 'prec2': {'nm': 45, 'dm': 95}, 'prec3': {'nm': 53, 'dm': 53}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 36}, 'prec6': {'nm': 1, 'dm': 1}}","{'acc': 0.767, 'acc_margin': 0.767, 'prec1': 0.962, 'prec2': 0.441, 'prec3': 0.944, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': -0.038},"{'acc': {'nm': 69, 'dm': 90}, 'acc_margin': {'nm': 69, 'dm': 90}, 'prec1': {'nm': 25, 'dm': 26}, 'prec2': {'nm': 15, 'dm': 34}, 'prec3': {'nm': 17, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': -0.046, 'acc_margin': -0.046, 'prec1': -0.038, 'prec2': -0.033, 'prec3': -0.056, 'prec4': 999, 'prec5': 0.0, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_shrinkage,16,0,{1: 1},0.8134328358208956,0.22935779816513743,516.9290146827698,519.2655243873596,"{'iter_0': 0, 'iter_1': 0, 'iter_2': 0, 'iter_3': 0}",{1: 0.0},"{'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}","{'acc_margin': {'nm': 218.0, 'dm': 268}, 1: {'nm': 83.0, 'dm': 83.0}, 2: {'nm': 45.0, 'dm': 95.0}, 3: {'nm': 53.0, 'dm': 53.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 36.0}, 6: {'nm': 1.0, 'dm': 1.0}}","{'acc': 0.813, 'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 218, 'dm': 268}, 'acc_margin': {'nm': 218, 'dm': 268}, 'prec1': {'nm': 83, 'dm': 83}, 'prec2': {'nm': 45, 'dm': 95}, 'prec3': {'nm': 53, 'dm': 53}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 36}, 'prec6': {'nm': 1, 'dm': 1}}","{'acc': 0.767, 'acc_margin': 0.767, 'prec1': 0.962, 'prec2': 0.441, 'prec3': 0.944, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': -0.038},"{'acc': {'nm': 69, 'dm': 90}, 'acc_margin': {'nm': 69, 'dm': 90}, 'prec1': {'nm': 25, 'dm': 26}, 'prec2': {'nm': 15, 'dm': 34}, 'prec3': {'nm': 17, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': -0.046, 'acc_margin': -0.046, 'prec1': -0.038, 'prec2': -0.033, 'prec3': -0.056, 'prec4': 999, 'prec5': 0.0, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_shrinkage,16,0,{1: 1},0.8134328358208956,0.22935779816513743,521.8435425758362,522.8367025852203,,{1: 0.0},"{'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}","{'acc_margin': {'nm': 218.0, 'dm': 268}, 1: {'nm': 83.0, 'dm': 83.0}, 2: {'nm': 45.0, 'dm': 95.0}, 3: {'nm': 53.0, 'dm': 53.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 36.0}, 6: {'nm': 1.0, 'dm': 1.0}}","{'acc': 0.813, 'acc_margin': 0.813, 'prec1': 1.0, 'prec2': 0.474, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 218, 'dm': 268}, 'acc_margin': {'nm': 218, 'dm': 268}, 'prec1': {'nm': 83, 'dm': 83}, 'prec2': {'nm': 45, 'dm': 95}, 'prec3': {'nm': 53, 'dm': 53}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 36}, 'prec6': {'nm': 1, 'dm': 1}}","{'acc': 0.767, 'acc_margin': 0.767, 'prec1': 0.962, 'prec2': 0.441, 'prec3': 0.944, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': -0.038},"{'acc': {'nm': 69, 'dm': 90}, 'acc_margin': {'nm': 69, 'dm': 90}, 'prec1': {'nm': 25, 'dm': 26}, 'prec2': {'nm': 15, 'dm': 34}, 'prec3': {'nm': 17, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': -0.046, 'acc_margin': -0.046, 'prec1': -0.038, 'prec2': -0.033, 'prec3': -0.056, 'prec4': 999, 'prec5': 0.0, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
2,full_mip,20,0,{1: 1},0.8022388059701493,0.24651162790697667,1.4001328945159912,3600.2272670269012,,{1: 0.0},"{'acc_margin': 0.802, 'prec1': 1.0, 'prec2': 0.464, 'prec3': 1.0, 'prec4': -1, 'prec5': 0.973, 'prec6': 1.0}","{'acc_margin': {'nm': 215.0, 'dm': 268}, 1: {'nm': 80.0, 'dm': 80.0}, 2: {'nm': 45.0, 'dm': 97.0}, 3: {'nm': 52.0, 'dm': 52.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 37.0}, 6: {'nm': 2.0, 'dm': 2.0}}","{'acc': 0.802, 'acc_margin': 0.802, 'prec1': 1.0, 'prec2': 0.464, 'prec3': 1.0, 'prec4': -1, 'prec5': 0.973, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 215, 'dm': 268}, 'acc_margin': {'nm': 215, 'dm': 268}, 'prec1': {'nm': 80, 'dm': 80}, 'prec2': {'nm': 45, 'dm': 97}, 'prec3': {'nm': 52, 'dm': 52}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 37}, 'prec6': {'nm': 2, 'dm': 2}}","{'acc': 0.811, 'acc_margin': 0.811, 'prec1': 1.0, 'prec2': 0.469, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': 0},"{'acc': {'nm': 73, 'dm': 90}, 'acc_margin': {'nm': 73, 'dm': 90}, 'prec1': {'nm': 28, 'dm': 28}, 'prec2': {'nm': 15, 'dm': 32}, 'prec3': {'nm': 18, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': 0.009, 'acc_margin': 0.009, 'prec1': 0.0, 'prec2': 0.005, 'prec3': 0.0, 'prec4': 999, 'prec5': 0.027, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
2,base_fixed,20,0,{1: 1},0.8022388059701492,0.24651162790697687,680.1385452747345,680.1385498046875,,{1: 0.0},"{'acc_margin': 0.802, 'prec1': 1.0, 'prec2': 0.464, 'prec3': 1.0, 'prec4': -1, 'prec5': 0.973, 'prec6': 1.0}","{'acc_margin': {'nm': 215.0, 'dm': 268}, 1: {'nm': 80.0, 'dm': 80.0}, 2: {'nm': 45.0, 'dm': 97.0}, 3: {'nm': 52.0, 'dm': 52.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 37.0}, 6: {'nm': 2.0, 'dm': 2.0}}","{'acc': 0.802, 'acc_margin': 0.802, 'prec1': 1.0, 'prec2': 0.464, 'prec3': 1.0, 'prec4': -1, 'prec5': 0.973, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 215, 'dm': 268}, 'acc_margin': {'nm': 215, 'dm': 268}, 'prec1': {'nm': 80, 'dm': 80}, 'prec2': {'nm': 45, 'dm': 97}, 'prec3': {'nm': 52, 'dm': 52}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 37}, 'prec6': {'nm': 2, 'dm': 2}}","{'acc': 0.811, 'acc_margin': 0.811, 'prec1': 1.0, 'prec2': 0.469, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': 0},"{'acc': {'nm': 73, 'dm': 90}, 'acc_margin': {'nm': 73, 'dm': 90}, 'prec1': {'nm': 28, 'dm': 28}, 'prec2': {'nm': 15, 'dm': 32}, 'prec3': {'nm': 18, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': 0.009, 'acc_margin': 0.009, 'prec1': 0.0, 'prec2': 0.005, 'prec3': 0.0, 'prec4': 999, 'prec5': 0.027, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
2,base_shrinkage,20,0,{1: 1},0.8022388059701492,0.24651162790697687,1760.5211083889008,1760.5211222171783,,{1: 0.0},"{'acc_margin': 0.802, 'prec1': 1.0, 'prec2': 0.464, 'prec3': 1.0, 'prec4': -1, 'prec5': 0.973, 'prec6': 1.0}","{'acc_margin': {'nm': 215.0, 'dm': 268}, 1: {'nm': 80.0, 'dm': 80.0}, 2: {'nm': 45.0, 'dm': 97.0}, 3: {'nm': 52.0, 'dm': 52.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 36.0, 'dm': 37.0}, 6: {'nm': 2.0, 'dm': 2.0}}","{'acc': 0.802, 'acc_margin': 0.802, 'prec1': 1.0, 'prec2': 0.464, 'prec3': 1.0, 'prec4': -1, 'prec5': 0.973, 'prec6': 1.0}",{'prec1': 0},"{'acc': {'nm': 215, 'dm': 268}, 'acc_margin': {'nm': 215, 'dm': 268}, 'prec1': {'nm': 80, 'dm': 80}, 'prec2': {'nm': 45, 'dm': 97}, 'prec3': {'nm': 52, 'dm': 52}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 36, 'dm': 37}, 'prec6': {'nm': 2, 'dm': 2}}","{'acc': 0.811, 'acc_margin': 0.811, 'prec1': 1.0, 'prec2': 0.469, 'prec3': 1.0, 'prec4': -1, 'prec5': 1.0, 'prec6': -1}",{'prec1': 0},"{'acc': {'nm': 73, 'dm': 90}, 'acc_margin': {'nm': 73, 'dm': 90}, 'prec1': {'nm': 28, 'dm': 28}, 'prec2': {'nm': 15, 'dm': 32}, 'prec3': {'nm': 18, 'dm': 18}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 12, 'dm': 12}, 'prec6': {'nm': 0, 'dm': 0}}","{'acc': 0.009, 'acc_margin': 0.009, 'prec1': 0.0, 'prec2': 0.005, 'prec3': 0.0, 'prec4': 999, 'prec5': 0.027, 'prec6': -999}",0,0,0,0.0,0.0,0.0,0
