run,type,tau_0,varrho,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio
1,full_mip,7,0,{2: 0.99},0.9849624687369521,0.015267110920816045,0.21038413047790527,3600.106631040573,,{2: -6.272188183211153e-12},"{'acc_margin': 0.985, 'prec1': 0.288, 'prec2': 1.0, 'prec3': 0.091}","{'acc_margin': {'nm': 131.0, 'dm': 133}, 1: {'nm': 30.0, 'dm': 104.0}, 2: {'nm': 51.0, 'dm': 51.0}, 3: {'nm': 19.0, 'dm': 209.0}}","{'acc': 0.985, 'acc_margin': 0.985, 'prec1': 0.957, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 131, 'dm': 133}, 'acc_margin': {'nm': 131, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 46}, 'prec2': {'nm': 51, 'dm': 51}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.822, 'acc_margin': 0.822, 'prec1': 0.8, 'prec2': 0.789, 'prec3': 0.909}",{'prec2': -0.201},"{'acc': {'nm': 37, 'dm': 45}, 'acc_margin': {'nm': 37, 'dm': 45}, 'prec1': {'nm': 12, 'dm': 15}, 'prec2': {'nm': 15, 'dm': 19}, 'prec3': {'nm': 10, 'dm': 11}}","{'acc': -0.163, 'acc_margin': -0.163, 'prec1': -0.157, 'prec2': -0.211, 'prec3': -0.091}",0,0,0,0.0,0.0,0.0,0
1,base_fixed,7,0,{2: 0.99},0.9849624060150377,0.015267175572518969,556.2117819786072,556.2117865085602,,{2: 0.0},"{'acc_margin': 0.985, 'prec1': 0.957, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 131.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 46.0}, 2: {'nm': 51.0, 'dm': 51.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 0.985, 'acc_margin': 0.985, 'prec1': 0.957, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 131, 'dm': 133}, 'acc_margin': {'nm': 131, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 46}, 'prec2': {'nm': 51, 'dm': 51}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.844, 'acc_margin': 0.844, 'prec1': 0.778, 'prec2': 0.875, 'prec3': 0.909}",{'prec2': -0.115},"{'acc': {'nm': 38, 'dm': 45}, 'acc_margin': {'nm': 38, 'dm': 45}, 'prec1': {'nm': 14, 'dm': 18}, 'prec2': {'nm': 14, 'dm': 16}, 'prec3': {'nm': 10, 'dm': 11}}","{'acc': -0.141, 'acc_margin': -0.141, 'prec1': -0.179, 'prec2': -0.125, 'prec3': -0.091}",0,0,0,0.0,0.0,0.0,0
1,base_shrinkage,7,0,{2: 0.99},0.9849624060150377,0.015267175572518969,1969.2559423446655,1969.2559559345245,,{2: 0.0},"{'acc_margin': 0.985, 'prec1': 0.957, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 131.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 46.0}, 2: {'nm': 51.0, 'dm': 51.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 0.985, 'acc_margin': 0.985, 'prec1': 0.957, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 131, 'dm': 133}, 'acc_margin': {'nm': 131, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 46}, 'prec2': {'nm': 51, 'dm': 51}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.844, 'acc_margin': 0.844, 'prec1': 0.778, 'prec2': 0.875, 'prec3': 0.909}",{'prec2': -0.115},"{'acc': {'nm': 38, 'dm': 45}, 'acc_margin': {'nm': 38, 'dm': 45}, 'prec1': {'nm': 14, 'dm': 18}, 'prec2': {'nm': 14, 'dm': 16}, 'prec3': {'nm': 10, 'dm': 11}}","{'acc': -0.141, 'acc_margin': -0.141, 'prec1': -0.179, 'prec2': -0.125, 'prec3': -0.091}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_fixed,7,0,{2: 0.99},0.9924812030075187,0.0075757575757576315,167.26937317848206,168.06169748306274,"[0, 0, 0, 0, 0]",{2: 0.0},"{'acc_margin': 0.992, 'prec1': 0.978, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 132.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 45.0}, 2: {'nm': 52.0, 'dm': 52.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 0.992, 'acc_margin': 0.992, 'prec1': 0.978, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 132, 'dm': 133}, 'acc_margin': {'nm': 132, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 45}, 'prec2': {'nm': 52, 'dm': 52}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.844, 'acc_margin': 0.822, 'prec1': 0.789, 'prec2': 0.923, 'prec3': 0.846}",{'prec2': -0.067},"{'acc': {'nm': 38, 'dm': 45}, 'acc_margin': {'nm': 37, 'dm': 45}, 'prec1': {'nm': 15, 'dm': 19}, 'prec2': {'nm': 12, 'dm': 13}, 'prec3': {'nm': 11, 'dm': 13}}","{'acc': -0.148, 'acc_margin': -0.17, 'prec1': -0.189, 'prec2': -0.077, 'prec3': -0.154}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_fixed,7,0,{2: 0.99},0.9924812030075187,0.0075757575757576315,162.6466028690338,163.00234150886536,,{2: 0.0},"{'acc_margin': 0.992, 'prec1': 0.978, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 132.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 45.0}, 2: {'nm': 52.0, 'dm': 52.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 0.992, 'acc_margin': 0.992, 'prec1': 0.978, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 132, 'dm': 133}, 'acc_margin': {'nm': 132, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 45}, 'prec2': {'nm': 52, 'dm': 52}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.844, 'acc_margin': 0.822, 'prec1': 0.789, 'prec2': 0.923, 'prec3': 0.846}",{'prec2': -0.067},"{'acc': {'nm': 38, 'dm': 45}, 'acc_margin': {'nm': 37, 'dm': 45}, 'prec1': {'nm': 15, 'dm': 19}, 'prec2': {'nm': 12, 'dm': 13}, 'prec3': {'nm': 11, 'dm': 13}}","{'acc': -0.148, 'acc_margin': -0.17, 'prec1': -0.189, 'prec2': -0.077, 'prec3': -0.154}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_shrinkage,7,0,{2: 0.99},1.0,0.0,132.28466248512268,132.9987542629242,"{'iter_0': 0, 'iter_1': 0, 'iter_2': 0, 'iter_3': 0}",{2: 0.0},"{'acc_margin': 1.0, 'prec1': 1.0, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 133.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 44.0}, 2: {'nm': 53.0, 'dm': 53.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 1.0, 'acc_margin': 1.0, 'prec1': 1.0, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 133, 'dm': 133}, 'acc_margin': {'nm': 133, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 44}, 'prec2': {'nm': 53, 'dm': 53}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.822, 'acc_margin': 0.822, 'prec1': 0.875, 'prec2': 0.778, 'prec3': 0.818}",{'prec2': -0.212},"{'acc': {'nm': 37, 'dm': 45}, 'acc_margin': {'nm': 37, 'dm': 45}, 'prec1': {'nm': 14, 'dm': 16}, 'prec2': {'nm': 14, 'dm': 18}, 'prec3': {'nm': 9, 'dm': 11}}","{'acc': -0.178, 'acc_margin': -0.178, 'prec1': -0.125, 'prec2': -0.222, 'prec3': -0.182}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_shrinkage,7,0,{2: 0.99},1.0,0.0,133.96665716171265,134.25014233589172,,{2: 0.0},"{'acc_margin': 1.0, 'prec1': 1.0, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 133.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 44.0}, 2: {'nm': 53.0, 'dm': 53.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 1.0, 'acc_margin': 1.0, 'prec1': 1.0, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 133, 'dm': 133}, 'acc_margin': {'nm': 133, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 44}, 'prec2': {'nm': 53, 'dm': 53}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.822, 'acc_margin': 0.822, 'prec1': 0.875, 'prec2': 0.778, 'prec3': 0.818}",{'prec2': -0.212},"{'acc': {'nm': 37, 'dm': 45}, 'acc_margin': {'nm': 37, 'dm': 45}, 'prec1': {'nm': 14, 'dm': 16}, 'prec2': {'nm': 14, 'dm': 18}, 'prec3': {'nm': 9, 'dm': 11}}","{'acc': -0.178, 'acc_margin': -0.178, 'prec1': -0.125, 'prec2': -0.222, 'prec3': -0.182}",0,0,0,0.0,0.0,0.0,0
2,full_mip,10,0,{2: 0.99},1.0,0.0,54.80741286277771,54.80741286277771,,{2: 0.0},"{'acc_margin': 1.0, 'prec1': 0.0, 'prec2': 1.0, 'prec3': 0.0}","{'acc_margin': {'nm': 133.0, 'dm': 133}, 1: {'nm': 0.0, 'dm': 334.0}, 2: {'nm': 53.0, 'dm': 53.0}, 3: {'nm': 0.0, 'dm': 246.0}}","{'acc': 1.0, 'acc_margin': 1.0, 'prec1': 1.0, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 133, 'dm': 133}, 'acc_margin': {'nm': 133, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 44}, 'prec2': {'nm': 53, 'dm': 53}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.889, 'acc_margin': 0.889, 'prec1': 1.0, 'prec2': 0.818, 'prec3': 0.9}",{'prec2': -0.172},"{'acc': {'nm': 40, 'dm': 45}, 'acc_margin': {'nm': 40, 'dm': 45}, 'prec1': {'nm': 13, 'dm': 13}, 'prec2': {'nm': 18, 'dm': 22}, 'prec3': {'nm': 9, 'dm': 10}}","{'acc': -0.111, 'acc_margin': -0.111, 'prec1': 0.0, 'prec2': -0.182, 'prec3': -0.1}",0,0,0,0.0,0.0,0.0,0
2,base_fixed,10,0,{2: 0.99},0.9924812030075187,0.0075757575757576315,680.8549711704254,680.8549749851227,,{2: 0.0},"{'acc_margin': 0.992, 'prec1': 0.978, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 132.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 45.0}, 2: {'nm': 52.0, 'dm': 52.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 0.992, 'acc_margin': 0.992, 'prec1': 0.978, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 132, 'dm': 133}, 'acc_margin': {'nm': 132, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 45}, 'prec2': {'nm': 52, 'dm': 52}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.978, 'acc_margin': 0.889, 'prec1': 1.0, 'prec2': 0.947, 'prec3': 1.0}",{'prec2': -0.043},"{'acc': {'nm': 44, 'dm': 45}, 'acc_margin': {'nm': 40, 'dm': 45}, 'prec1': {'nm': 14, 'dm': 14}, 'prec2': {'nm': 18, 'dm': 19}, 'prec3': {'nm': 12, 'dm': 12}}","{'acc': -0.014, 'acc_margin': -0.103, 'prec1': 0.022, 'prec2': -0.053, 'prec3': 0.0}",0,0,0,0.0,0.0,0.0,0
2,base_shrinkage,10,0,{2: 0.99},1.0,0.0,41.14698386192322,41.146992444992065,,{2: 0.0},"{'acc_margin': 1.0, 'prec1': 1.0, 'prec2': 1.0, 'prec3': 1.0}","{'acc_margin': {'nm': 133.0, 'dm': 133}, 1: {'nm': 44.0, 'dm': 44.0}, 2: {'nm': 53.0, 'dm': 53.0}, 3: {'nm': 36.0, 'dm': 36.0}}","{'acc': 1.0, 'acc_margin': 1.0, 'prec1': 1.0, 'prec2': 1.0, 'prec3': 1.0}",{'prec2': 0},"{'acc': {'nm': 133, 'dm': 133}, 'acc_margin': {'nm': 133, 'dm': 133}, 'prec1': {'nm': 44, 'dm': 44}, 'prec2': {'nm': 53, 'dm': 53}, 'prec3': {'nm': 36, 'dm': 36}}","{'acc': 0.889, 'acc_margin': 0.867, 'prec1': 1.0, 'prec2': 0.818, 'prec3': 0.909}",{'prec2': -0.172},"{'acc': {'nm': 40, 'dm': 45}, 'acc_margin': {'nm': 39, 'dm': 45}, 'prec1': {'nm': 12, 'dm': 12}, 'prec2': {'nm': 18, 'dm': 22}, 'prec3': {'nm': 10, 'dm': 11}}","{'acc': -0.111, 'acc_margin': -0.133, 'prec1': 0.0, 'prec2': -0.182, 'prec3': -0.091}",0,0,0,0.0,0.0,0.0,0
