run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,shrinkage,0.9265079365079365,0.9044452222611132,0.03753869969040224,527.7672152519226,"[-0.6863071555471034, -1.1387103070512374, -7.480279114339494, 0.0, 0.0, -0.47489339718168644, 0.21981002588047804]",1.2736457168986277,0.0,0.904445222261113,0.9254462723136156,0.9340659340659341,0.9357798165137615,0.9024134312696747,0.9359916054564533,0.9514925373134329,0.9357798165137615,0,0,0,0
1,shrinkage,0.9285079365079365,0.9044452222611132,0.036764705882352706,611.7594363689423,"[0.0, -0.7223425295248648, -7.638420494904262, 0.0, 0.0, -1.2613448046206828, 0.3778921709501912]",1.3990965536524569,0.0,0.904445222261113,0.9261463073153657,0.9315151515151515,0.9400611620795107,0.9024134312696747,0.9349422875131165,0.948051948051948,0.9376146788990826,0,1,0,0
1,shrinkage,0.9305079365079365,0.9044452222611132,0.038312693498451775,507.4846796989441,"[0.0, -0.8228753970171481, -7.65729192766241, 0.007050308645299934, 0.0, -1.2706469323385374, 0.24213543433660484]",1.2827247077207138,0.0,0.904445222261113,0.9271963598179909,0.9347958561852528,0.9382262996941896,0.9013641133263379,0.9349422875131165,0.9497206703910615,0.9357798165137615,0,0,0,0
1,shrinkage,0.9325079365079365,0.9037451872593631,0.03872966692486421,470.478102684021,"[0.0, -0.6410827250036206, -8.317430223199377, -0.3565578414431423, -0.10206685762086032, 0.0, 0.5828623527329997]",1.1920144153296026,0.0,0.9037451872593629,0.9268463423171158,0.937960687960688,0.9339449541284404,0.9034627492130115,0.9307450157397692,0.9510357815442562,0.926605504587156,0,0,0,0
1,shrinkage,0.9345079365079365,0.9030451522576131,0.039534883720929996,426.4470088481903,"[0.0, 0.0, -8.718216927362992, 0.0, -0.1291847859714203, -1.0673981027566424, -0.08520018390894622]",1.270475599889554,0.0,0.9030451522576128,0.9268463423171158,0.9363525091799265,0.9357798165137615,0.9055613850996852,0.9328436516264428,0.9512195121951219,0.9302752293577982,0,0,0,0
1,shrinkage,0.9365079365079365,0.9030451522576131,0.039922480620154806,541.693244934082,"[-0.1715418991545145, 0.0, -9.122282566433617, 0.0, 0.0, -0.6447338302329686, -0.06144170417890028]",1.2798760777921523,0.0,0.9030451522576128,0.9271963598179909,0.9369259032455604,0.9357798165137615,0.906610703043022,0.9338929695697796,0.951310861423221,0.9321100917431193,0,0,0,0
1,shrinkage,0.9385079365079365,0.9037451872593631,0.03872966692486421,554.0398147106171,"[-0.3746237022962825, 0.0, -8.662907374643506, 0.0, 0.0, -0.34031472174559335, 0.6221542013146172]",1.0217290358616515,0.0,0.9037451872593629,0.9271963598179909,0.9407041383570105,0.9314984709480122,0.906610703043022,0.9307450157397692,0.9544592030360531,0.9229357798165138,0,0,0,0
1,shrinkage,0.9405079365079365,0.902695134756738,0.03955021326095362,548.5392050743103,"[0.0, -0.13817062325410367, -8.974668968120339, 0.0, 0.0, -0.8281760931683275, -0.05898431545723383]",1.141602272042415,0.0,0.9026951347567378,0.9268463423171158,0.9406674907292955,0.9308868501529052,0.9087093389296957,0.9296956977964324,0.9509433962264151,0.9247706422018349,0,0,0,0
1,shrinkage,0.9425079365079365,0.9030451522576131,0.039534883720929996,572.3795204162598,"[0.0, -0.22629512470781, -9.198239223096872, 0.0, 0.0, -0.12762187917829868, 0.44784377301701883]",0.9668842261929355,0.0,0.9030451522576128,0.9271963598179909,0.9428926132836747,0.9290519877675841,0.9076600209863589,0.9307450157397692,0.9579349904397706,0.9192660550458716,0,0,0,0
1,shrinkage,0.9445079365079365,0.902695134756738,0.0379992245056221,561.8987760543823,"[-0.3131867699537662, 0.0, -9.163051859330597, 0.0, 0.0, 0.0, 0.5237613707156351]",0.9635684321428659,0.0,0.9026951347567378,0.928246412320616,0.9446517412935324,0.9290519877675841,0.9076600209863589,0.9307450157397692,0.9561904761904761,0.9211009174311927,0,0,0,0
1,shrinkage,0.9465079365079365,0.902345117255863,0.03607447633824647,639.1066360473633,"[0.0, 0.0, -9.605902115541474, -0.09725703073746482, 0.0, 0.0, 0.29684085372106206]",0.8162229216795919,0.0,0.9023451172558627,0.9268463423171158,0.9467418546365914,0.9241590214067278,0.9055613850996852,0.9286463798530955,0.9577735124760077,0.9155963302752294,0,0,0,0
2,shrinkage,0.9289871873093349,0.9110955547777391,0.03380714560122911,417.6652331352234,"[0.0, -1.076922580038373, -8.256946967764009, 0.0, 0.0, -0.45913521503776905, 0.2069952371598518]",1.298316778155579,0.0,0.9110955547777388,0.9331466573328666,0.9397076735688186,0.9437308868501529,0.8824763903462749,0.912906610703043,0.9391634980988594,0.9064220183486239,0,0,0,0
2,shrinkage,0.9309871873093349,0.9110955547777391,0.03188628505570472,415.2039682865143,"[-0.26658390103471596, -1.14737599024288, -8.261819915730241, 0.0, 0.0, -0.1248621936042067, 0.1993579993879555]",1.2990784458205349,0.0,0.9110955547777388,0.9338466923346167,0.9408536585365853,0.9437308868501529,0.8824763903462749,0.912906610703043,0.9391634980988594,0.9064220183486239,0,0,0,0
2,shrinkage,0.9329871873093349,0.9110955547777391,0.03649635036496327,406.81805777549744,"[0.0, -1.0111486207746898, -8.280264778461625, 0.0, 0.0, -0.49928904288639514, 0.20929755787728957]",1.286277724760072,0.0,0.9110955547777388,0.9334966748337417,0.9402803168799513,0.9437308868501529,0.8824763903462749,0.912906610703043,0.9391634980988594,0.9064220183486239,0,0,0,0
2,shrinkage,0.9349871873093349,0.9110955547777391,0.03495966192854375,423.8057556152344,"[0.0, -1.0256400319608485, -8.305035396658791, 0.0, 0.0, -0.46942475475514006, 0.19989981662521988]",1.300698020040344,0.0,0.9110955547777388,0.9334966748337417,0.9402803168799513,0.9437308868501529,0.8824763903462749,0.912906610703043,0.9391634980988594,0.9064220183486239,0,0,0,0
2,shrinkage,0.936987187309335,0.9110955547777391,0.03457548981943887,420.31987023353577,"[0.0, -1.0111486207746911, -8.280264778461623, 0.0, 0.0, -0.499289042886395, 0.20929755787728993]",1.2862777247600734,0.0,0.9110955547777388,0.9334966748337417,0.9402803168799513,0.9437308868501529,0.8824763903462749,0.912906610703043,0.9391634980988594,0.9064220183486239,0,0,0,0
2,shrinkage,0.938987187309335,0.9110955547777391,0.03419131771033399,517.0705699920654,"[0.0, 0.0, -8.774599484823483, 0.0, 0.0, -0.6740355141050977, 0.5513650010714198]",1.1700892700210275,0.0,0.9110955547777388,0.9310465523276164,0.9400244798041616,0.9394495412844037,0.8824763903462749,0.9171038824763903,0.948076923076923,0.9045871559633027,0,0,0,0
