run,type,beta_p,objective_value,optimality_gap,time,w,b,gamma_in_obj,train_acc_margin,train_accuracy,train_precision,train_recall,test_acc_margin,test_accuracy,test_precision,test_recall,violations_assumption_1,violations_assumption_2,violations_feasibilitytol,z_integrality_vio
1,shrinkage,0.793478261,0.878122634,0.041009852,969.1481762,"[0.6233017172498078, -0.47075686183652427, -0.042367363948155656, 0.11181188311173233, -0.0154182844544313, 0.0, -0.0266311666908606, 0.0, -3.554588778507316, 3.7249555685904823, 0.09963614590936347, 0.23792699425521818, -0.0015889673695130516, 0.10495641873735609, 0.008284917984837327, 0.18191945065294376, 0.7443706765938555, 0.051484804107605024]",-6.198832454,0,0.878122634,0.888936953,0.793604651,0.381551363,0.879338307,0.889717807,0.789029536,0.392033543,0,0,0,0
2,shrinkage,0.704120879,0.887639234,0.036793372,961.5837808,"[0.0, -0.9833667858144357, -0.0494187492057398, -0.15284865674898646, -0.23458192079470486, 0.4924741021793775, -0.10372945686751223, 0.0, -0.03850043237517303, 5.579893073416444, 0.2782937755276924, 0.08828312685438577, 0.14628853332350578, 0.10551907648473785, 0.03157438904183196, 0.1508266738997393, 1.3668213390512072, 0.19757990841452477]",-4.632043058,0,0.887639234,0.893911539,0.778465347,0.43955276,0.878365229,0.883879338,0.726235741,0.400419287,0,0,0,0
2,shrinkage,0.714120879,0.887855521,0.036906212,1118.763495,"[0.010429951709653551, -0.6085086520771981, -0.08280543606007384, -0.03229051160340646, -0.16893599369777945, -0.316978664155414, 0.0, 0.0, 0.0, 5.953351551082804, 0.28078304385769304, -0.03102842073019474, 0.11807674710408378, 0.08715250662553942, 0.0, 0.32891372898007987, 1.598877527976498, 0.3818672643395402]",-5.581735698,0,0.887855521,0.893046393,0.789267016,0.421383648,0.876743432,0.882581901,0.729083665,0.383647799,0,0,0,0
2,shrinkage,0.724120879,0.8858008,0.038090587,808.7601943,"[0.37568244916662225, -0.429563134325349, 0.0, -0.03298738050888835, -0.15973743066267523, 0.6595046040554093, 0.04029606858325611, -0.037060634085148494, 0.0, 5.942451927134897, 0.06121295866503655, -0.013865327154102314, 0.02407532862405801, 0.07124123085062352, 0.0, 0.29140291238957977, 1.8577840340546983, 0.003134579739656039]",-6.024722996,0,0.8858008,0.891748675,0.787433155,0.41160028,0.876419072,0.88323062,0.729411765,0.389937107,0,0,0,0
2,shrinkage,0.734120879,0.88612523,0.03783256,978.9314458,"[0.004434170978429019, -0.7012407248172923, -0.029428219836134608, -0.17774672442289868, -0.028730576161413057, 0.7699087819819065, 0.08571623510689329, 0.0, 0.0, 5.978672441398687, -0.036217352283590236, -0.029197440516887007, 0.018928494871908036, 0.0823663539386996, -0.05107610583432434, 0.15502124232125022, 1.823986644325157, 0.027328491204532394]",-5.805793806,0,0.88612523,0.892721964,0.788436268,0.419287212,0.877067791,0.884203698,0.734375,0.394129979,0,0,0,0
2,shrinkage,0.744120879,0.886449659,0.037696718,841.9247305,"[0.4410855220033022, -0.38729895178132506, -0.06435988628200148, 0.00786246518188527, -0.19762480532150173, 0.6462412119157415, 0.009262883516184353, -0.029546790172874537, 0.0, 5.909451759154481, 0.0748507719260314, 0.14723118473930108, 0.035259687654820494, 0.0, -0.012673222817059765, 0.2595581302460082, 1.7519544876125994, 0.025738239674880647]",-5.857418226,0,0.886449659,0.891856818,0.782437746,0.417190776,0.877392151,0.883879338,0.727969349,0.398322851,0,0,0,0
2,shrinkage,0.754120879,0.885584514,0.037977775,802.7755003,"[0.5948007839995437, -0.3671406115843734, -0.016543486321939582, -0.11066028702874675, -0.12668177703205252, 0.38608608926850785, 0.14938854350661224, 0.0, -0.12543726961617097, 5.830392914016686, 0.0, 0.11057764624995947, 0.021328988865601417, -0.00348096065177117, 0.14174043038709705, 0.33358130493847327, 1.669691856019428, 0.012467050513041755]",-5.873951461,0,0.885584514,0.892505678,0.788639366,0.417190776,0.87771651,0.883554979,0.728682171,0.394129979,0,0,0,0
2,shrinkage,0.764120879,0.887963664,0.037145293,1007.975478,"[0.0, -1.009813759982594, -0.03462123137388914, -0.1258364082095668, -0.30820200765949457, -0.059238206243179936, 0.010485754356687691, 0.0, 0.0, 6.347738554205344, 0.008121926237140949, -0.05000207624251197, 0.028916525717308846, 0.07401575665884763, -0.11641330651345035, 0.09098030263463402, 1.7248852642867076, 0.010728919678641653]",-5.188295216,0,0.887963664,0.89326268,0.776119403,0.4360587,0.87771651,0.884203698,0.729007634,0.400419287,0,0,0,0
2,shrinkage,0.774120879,0.886017087,0.037715123,862.7885978,"[0.46283607248912817, -0.6042304349401412, -0.0686175840052194, 0.006222056603942802, -0.0770087037854986, 0.0, 0.05559324830029837, 0.0, -1.8722515524898273, 5.31303811859415, 0.0, 0.0, 0.041920364610796255, 0.0, 0.03268498534793496, 0.14035720374833394, 1.231792299350533, 0.09006312025392224]",-5.713182828,0,0.886017087,0.892721964,0.779617834,0.427672956,0.87771651,0.884528057,0.733590734,0.398322851,0,0,0,0
2,shrinkage,0.784120879,0.886882232,0.037556396,1019.841823,"[-0.08245343618390825, -0.5997764540471183, -0.12959567987215873, -0.00870793013688355, -0.15506276453838097, 0.413871906536361, 0.0, 0.0, 0.0, 5.776659875021206, 0.23042227459382622, 0.0, 0.10750347406285328, 0.05615420883827421, -0.06710306711448986, 0.3068533405775434, 1.6201643067021652, 0.44567128177483056]",-5.298480428,0,0.886882232,0.894452255,0.792792793,0.430468204,0.877392151,0.883879338,0.72972973,0.396226415,0,0,0,0
2,shrinkage,0.794120879,0.883854223,0.038786247,996.5407443,"[0.5394245324974131, -0.9905383086606312, -0.06002339783803855, -0.015466464539059222, 0.0, 0.4068119666224423, 0.0, -0.17851225477558283, -1.748855680336871, 4.579733366497746, 0.0, -0.0069190297949868265, -0.008012227070595733, 0.022726495275067947, -0.014558068803532042, 0.17148394161240665, 1.1547019355302106, 0.1022323301454152]",-5.486913432,0,0.883854223,0.891964962,0.794277929,0.407407407,0.875121635,0.883879338,0.740890688,0.383647799,0,0,0,0
2,shrinkage,0.804120879,0.881907646,0.039607603,1491.01115,"[0.7027642053770808, -0.25973210687562087, 0.0, -0.035255939725697516, -0.04466099045290228, 0.3525526221017561, 0.0, 0.0, -2.34453840640316, 4.547370004686726, -0.09007358946938382, 0.04796854777508841, -0.03305185740831007, 0.051368434846464694, 0.050220637456144246, 0.20638676006319479, 1.2301325595942245, -0.00392333776424536]",-6.179307204,0,0.881907646,0.89293825,0.804979253,0.406708595,0.875121635,0.883554979,0.741803279,0.379454927,0,0,0,0
3,shrinkage,0.698191027,0.885043798,0.038123167,752.410955,"[0.889713723326933, -0.6145948543202326, -0.05562816988729136, -0.12200445414837002, -0.18119298716521648, 0.33793654456474975, 0.19668469445443293, 0.0, 0.0, 5.413192404147955, 0.2566603962847296, 0.0, -0.09869329840035945, 0.0177405576587244, 0.09666623404731922, 0.06515067732082436, 1.630835275706973, 0.023305728565889083]",-5.588537254,0,0.885043798,0.890342814,0.778371162,0.407407407,0.876743432,0.891015245,0.785425101,0.406708595,0,0,0,0
3,shrinkage,0.708191027,0.883529793,0.038678091,755.479116,"[1.2531720555737413, -0.6153004560562776, -0.08865559422666891, 0.005888726464424288, -0.13003134991484266, 0.3511026443829115, 0.0, 0.0, -0.2316685120891897, 5.1674881241830395, 0.40442211696874786, 0.0, -0.1547611484880438, -0.0031268739574521476, -0.005649806089175868, -0.07899736747412156, 1.5097352241313668, 0.0]",-5.853726909,0,0.883529793,0.889693955,0.784232365,0.396226415,0.875770354,0.885501135,0.767241379,0.373165618,0,0,0,0
3,shrinkage,0.718191027,0.884719368,0.038137147,855.9186537,"[0.7876935646298735, -0.5847382561015744, 0.01736962215676552, -0.1755279334602875, -0.13289834373447862, 0.32408016326039313, 0.02407570739159781, 0.0, -0.41332863763300765, 5.1776204947091475, 0.21016434088046876, 0.09356418661916432, -0.18113166278863346, -0.13279701129149935, 0.2504381250312151, 0.0, 1.4209016724642924, 0.07367027784760016]",-5.237060264,0,0.884719368,0.890126528,0.76843467,0.41509434,0.878040869,0.891663964,0.778210117,0.419287212,0,0,0,0
3,shrinkage,0.728191027,0.884827512,0.038254705,759.4327319,"[0.7107107800888037, -0.5024080656072598, -0.07676881460890625, -0.09711872877435301, -0.08534980244638715, 0.469530914492545, 0.07371387491222277, -0.0021509175509073497, 0.0, 5.401770825367543, 0.26551349025501897, 0.0, -0.16749626388028727, -0.04007787411968147, 0.10815621683232991, -0.30646523655854824, 1.650009000305259, 0.04275919419991557]",-5.730950997,0,0.884827512,0.889585812,0.775537634,0.403214535,0.878689588,0.890042167,0.782786885,0.400419287,0,0,0,0
3,shrinkage,0.738191027,0.88342165,0.038805239,737.2824321,"[1.4575596783314344, -0.45491633227048656, -0.07260031269734224, 0.09172624681197927, -0.15893218231140605, 0.3901187394544614, -0.06472847050431252, 0.0, 0.0, 5.247175368581879, 0.32446378668386444, 0.048861621985427206, 0.025074676425171916, 0.0652862021946774, -0.023651910275502175, -0.01710902378177437, 1.5429824279681323, 0.014813019722152987]",-6.090352269,0,0.88342165,0.889369525,0.784916201,0.392732355,0.875770354,0.883879338,0.769230769,0.35639413,0,0,0,0
