run,type,tau_0,varrho,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio
1,full_mip,,0,{1: 0.87},0.8376068376068377,0.19387755102040796,2.0613319873809814,3605.3489310741425,,{1: 0.0},"{'acc_margin': 0.838, 'prec1': 0.875, 'prec2': 0.333, 'prec3': 0.817}","{'acc_margin': {'nm': 392.0, 'dm': 468}, 1: {'nm': 189.0, 'dm': 216.0}, 2: {'nm': 2.0, 'dm': 6.0}, 3: {'nm': 201.0, 'dm': 246.0}}","{'acc': 0.838, 'acc_margin': 0.838, 'prec1': 0.875, 'prec2': 0.333, 'prec3': 0.817}",{'prec1': 0},"{'acc': {'nm': 392, 'dm': 468}, 'acc_margin': {'nm': 392, 'dm': 468}, 'prec1': {'nm': 189, 'dm': 216}, 'prec2': {'nm': 2, 'dm': 6}, 'prec3': {'nm': 201, 'dm': 246}}","{'acc': 0.777, 'acc_margin': 0.777, 'prec1': 0.812, 'prec2': 0.0, 'prec3': 0.767}",{'prec1': -0.058},"{'acc': {'nm': 122, 'dm': 157}, 'acc_margin': {'nm': 122, 'dm': 157}, 'prec1': {'nm': 56, 'dm': 69}, 'prec2': {'nm': 0, 'dm': 2}, 'prec3': {'nm': 66, 'dm': 86}}","{'acc': -0.061, 'acc_margin': -0.061, 'prec1': -0.063, 'prec2': -0.333, 'prec3': -0.05}",0,0,0,0.0,0.0,0.0,0
1,base_fixed,,0,{1: 0.87},0.8376068376068376,0.19387755102040813,747.9858212471008,747.9858253002167,,{1: 0.0},"{'acc_margin': 0.838, 'prec1': 0.875, 'prec2': 0.333, 'prec3': 0.817}","{'acc_margin': {'nm': 392.0, 'dm': 468}, 1: {'nm': 189.0, 'dm': 216.0}, 2: {'nm': 2.0, 'dm': 6.0}, 3: {'nm': 201.0, 'dm': 246.0}}","{'acc': 0.838, 'acc_margin': 0.838, 'prec1': 0.875, 'prec2': 0.333, 'prec3': 0.817}",{'prec1': 0},"{'acc': {'nm': 392, 'dm': 468}, 'acc_margin': {'nm': 392, 'dm': 468}, 'prec1': {'nm': 189, 'dm': 216}, 'prec2': {'nm': 2, 'dm': 6}, 'prec3': {'nm': 201, 'dm': 246}}","{'acc': 0.777, 'acc_margin': 0.777, 'prec1': 0.812, 'prec2': 0.0, 'prec3': 0.767}",{'prec1': -0.058},"{'acc': {'nm': 122, 'dm': 157}, 'acc_margin': {'nm': 122, 'dm': 157}, 'prec1': {'nm': 56, 'dm': 69}, 'prec2': {'nm': 0, 'dm': 2}, 'prec3': {'nm': 66, 'dm': 86}}","{'acc': -0.061, 'acc_margin': -0.061, 'prec1': -0.063, 'prec2': -0.333, 'prec3': -0.05}",0,0,0,0.0,0.0,0.0,0
1,base_shrinkage,,0,{1: 0.87},0.8376068376068376,0.19387755102040813,2119.442457675934,2119.442471265793,,{1: 0.0},"{'acc_margin': 0.838, 'prec1': 0.875, 'prec2': 0.333, 'prec3': 0.817}","{'acc_margin': {'nm': 392.0, 'dm': 468}, 1: {'nm': 189.0, 'dm': 216.0}, 2: {'nm': 2.0, 'dm': 6.0}, 3: {'nm': 201.0, 'dm': 246.0}}","{'acc': 0.838, 'acc_margin': 0.838, 'prec1': 0.875, 'prec2': 0.333, 'prec3': 0.817}",{'prec1': 0},"{'acc': {'nm': 392, 'dm': 468}, 'acc_margin': {'nm': 392, 'dm': 468}, 'prec1': {'nm': 189, 'dm': 216}, 'prec2': {'nm': 2, 'dm': 6}, 'prec3': {'nm': 201, 'dm': 246}}","{'acc': 0.777, 'acc_margin': 0.777, 'prec1': 0.812, 'prec2': 0.0, 'prec3': 0.767}",{'prec1': -0.058},"{'acc': {'nm': 122, 'dm': 157}, 'acc_margin': {'nm': 122, 'dm': 157}, 'prec1': {'nm': 56, 'dm': 69}, 'prec2': {'nm': 0, 'dm': 2}, 'prec3': {'nm': 66, 'dm': 86}}","{'acc': -0.061, 'acc_margin': -0.061, 'prec1': -0.063, 'prec2': -0.333, 'prec3': -0.05}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_fixed,,0,{1: 0.87},0.9615384615384617,0.039999999999999855,734.1719319820404,740.9935750961304,"[0, 1, 9, 1, 3, 0, 0, 1, 1, 1]",{1: 0.0},"{'acc_margin': 0.962, 'prec1': 0.977, 'prec2': 1.0, 'prec3': 0.943}","{'acc_margin': {'nm': 450.0, 'dm': 468}, 1: {'nm': 214.0, 'dm': 219.0}, 2: {'nm': 21.0, 'dm': 21.0}, 3: {'nm': 215.0, 'dm': 228.0}}","{'acc': 0.962, 'acc_margin': 0.962, 'prec1': 0.977, 'prec2': 1.0, 'prec3': 0.943}",{'prec1': 0},"{'acc': {'nm': 450, 'dm': 468}, 'acc_margin': {'nm': 450, 'dm': 468}, 'prec1': {'nm': 214, 'dm': 219}, 'prec2': {'nm': 21, 'dm': 21}, 'prec3': {'nm': 215, 'dm': 228}}","{'acc': 0.873, 'acc_margin': 0.873, 'prec1': 0.918, 'prec2': 0.333, 'prec3': 0.872}",{'prec1': 0},"{'acc': {'nm': 137, 'dm': 157}, 'acc_margin': {'nm': 137, 'dm': 157}, 'prec1': {'nm': 67, 'dm': 73}, 'prec2': {'nm': 2, 'dm': 6}, 'prec3': {'nm': 68, 'dm': 78}}","{'acc': -0.089, 'acc_margin': -0.089, 'prec1': -0.059, 'prec2': -0.667, 'prec3': -0.071}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_fixed,,0,{1: 0.87},0.9423076923076923,0.06122448979591839,686.8215789794922,690.7278299331665,,{1: 0.0},"{'acc_margin': 0.942, 'prec1': 0.872, 'prec2': 0.0, 'prec3': 0.206}","{'acc_margin': {'nm': 441.0, 'dm': 468}, 1: {'nm': 190.0, 'dm': 218.0}, 2: {'nm': 0.0, 'dm': 87.0}, 3: {'nm': 102.0, 'dm': 496.0}}","{'acc': 0.942, 'acc_margin': 0.942, 'prec1': 0.977, 'prec2': 1.0, 'prec3': 0.908}",{'prec1': 0},"{'acc': {'nm': 441, 'dm': 468}, 'acc_margin': {'nm': 441, 'dm': 468}, 'prec1': {'nm': 211, 'dm': 216}, 'prec2': {'nm': 14, 'dm': 14}, 'prec3': {'nm': 216, 'dm': 238}}","{'acc': 0.854, 'acc_margin': 0.841, 'prec1': 0.938, 'prec2': 0.444, 'prec3': 0.831}",{'prec1': 0},"{'acc': {'nm': 134, 'dm': 157}, 'acc_margin': {'nm': 132, 'dm': 157}, 'prec1': {'nm': 61, 'dm': 65}, 'prec2': {'nm': 4, 'dm': 9}, 'prec3': {'nm': 69, 'dm': 83}}","{'acc': -0.088, 'acc_margin': -0.101, 'prec1': -0.039, 'prec2': -0.556, 'prec3': -0.077}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_shrinkage,,0,{1: 0.87},0.952991452991453,0.04932735426008963,1506.0299587249756,1508.7506620883942,"{'iter_0': 0, 'iter_1': 1, 'iter_2': 0, 'iter_3': 0}",{1: 0.0},"{'acc_margin': 0.953, 'prec1': 0.973, 'prec2': 1.0, 'prec3': 0.931}","{'acc_margin': {'nm': 446.0, 'dm': 468}, 1: {'nm': 214.0, 'dm': 220.0}, 2: {'nm': 16.0, 'dm': 16.0}, 3: {'nm': 216.0, 'dm': 232.0}}","{'acc': 0.953, 'acc_margin': 0.953, 'prec1': 0.973, 'prec2': 1.0, 'prec3': 0.931}",{'prec1': 0},"{'acc': {'nm': 446, 'dm': 468}, 'acc_margin': {'nm': 446, 'dm': 468}, 'prec1': {'nm': 214, 'dm': 220}, 'prec2': {'nm': 16, 'dm': 16}, 'prec3': {'nm': 216, 'dm': 232}}","{'acc': 0.885, 'acc_margin': 0.866, 'prec1': 0.905, 'prec2': 0.333, 'prec3': 0.909}",{'prec1': 0},"{'acc': {'nm': 139, 'dm': 157}, 'acc_margin': {'nm': 136, 'dm': 157}, 'prec1': {'nm': 67, 'dm': 74}, 'prec2': {'nm': 2, 'dm': 6}, 'prec3': {'nm': 70, 'dm': 77}}","{'acc': -0.068, 'acc_margin': -0.087, 'prec1': -0.068, 'prec2': -0.667, 'prec3': -0.022}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_shrinkage,,0,{1: 0.87},0.952991452991453,0.04932735426008963,1318.566055059433,1320.1982922554016,,{1: 0.0},"{'acc_margin': 0.953, 'prec1': 0.973, 'prec2': 1.0, 'prec3': 0.931}","{'acc_margin': {'nm': 446.0, 'dm': 468}, 1: {'nm': 214.0, 'dm': 220.0}, 2: {'nm': 16.0, 'dm': 16.0}, 3: {'nm': 216.0, 'dm': 232.0}}","{'acc': 0.953, 'acc_margin': 0.953, 'prec1': 0.973, 'prec2': 1.0, 'prec3': 0.931}",{'prec1': 0},"{'acc': {'nm': 446, 'dm': 468}, 'acc_margin': {'nm': 446, 'dm': 468}, 'prec1': {'nm': 214, 'dm': 220}, 'prec2': {'nm': 16, 'dm': 16}, 'prec3': {'nm': 216, 'dm': 232}}","{'acc': 0.885, 'acc_margin': 0.866, 'prec1': 0.905, 'prec2': 0.333, 'prec3': 0.909}",{'prec1': 0},"{'acc': {'nm': 139, 'dm': 157}, 'acc_margin': {'nm': 136, 'dm': 157}, 'prec1': {'nm': 67, 'dm': 74}, 'prec2': {'nm': 2, 'dm': 6}, 'prec3': {'nm': 70, 'dm': 77}}","{'acc': -0.068, 'acc_margin': -0.087, 'prec1': -0.068, 'prec2': -0.667, 'prec3': -0.022}",0,0,0,0.0,0.0,0.0,0
2,full_mip,,0,{1: 0.87},0.8183760683760685,0.2219321148825064,1.6855769157409668,3602.805298089981,,{1: 0.0},"{'acc_margin': 0.818, 'prec1': 0.876, 'prec2': 0.407, 'prec3': 0.816}","{'acc_margin': {'nm': 383.0, 'dm': 468}, 1: {'nm': 177.0, 'dm': 202.0}, 2: {'nm': 11.0, 'dm': 27.0}, 3: {'nm': 195.0, 'dm': 239.0}}","{'acc': 0.818, 'acc_margin': 0.818, 'prec1': 0.876, 'prec2': 0.407, 'prec3': 0.816}",{'prec1': 0},"{'acc': {'nm': 383, 'dm': 468}, 'acc_margin': {'nm': 383, 'dm': 468}, 'prec1': {'nm': 177, 'dm': 202}, 'prec2': {'nm': 11, 'dm': 27}, 'prec3': {'nm': 195, 'dm': 239}}","{'acc': 0.739, 'acc_margin': 0.739, 'prec1': 0.864, 'prec2': 0.077, 'prec3': 0.753}",{'prec1': -0.006},"{'acc': {'nm': 116, 'dm': 157}, 'acc_margin': {'nm': 116, 'dm': 157}, 'prec1': {'nm': 51, 'dm': 59}, 'prec2': {'nm': 1, 'dm': 13}, 'prec3': {'nm': 64, 'dm': 85}}","{'acc': -0.079, 'acc_margin': -0.079, 'prec1': -0.012, 'prec2': -0.33, 'prec3': -0.063}",0,0,0,0.0,0.0,0.0,0
2,base_fixed,,0,{1: 0.87},-139299.1773504273,1.0000071787932925,646.2098515033722,646.2098553180695,,{1: 13.929999999999993},"{'acc_margin': 0.823, 'prec1': 0.812, 'prec2': 0.455, 'prec3': 0.853}","{'acc_margin': {'nm': 385.0, 'dm': 468}, 1: {'nm': 194.0, 'dm': 239.0}, 2: {'nm': 5.0, 'dm': 11.0}, 3: {'nm': 186.0, 'dm': 218.0}}","{'acc': 0.823, 'acc_margin': 0.823, 'prec1': 0.812, 'prec2': 0.455, 'prec3': 0.853}",{'prec1': -0.058},"{'acc': {'nm': 385, 'dm': 468}, 'acc_margin': {'nm': 385, 'dm': 468}, 'prec1': {'nm': 194, 'dm': 239}, 'prec2': {'nm': 5, 'dm': 11}, 'prec3': {'nm': 186, 'dm': 218}}","{'acc': 0.771, 'acc_margin': 0.771, 'prec1': 0.789, 'prec2': 0.2, 'prec3': 0.789}",{'prec1': -0.081},"{'acc': {'nm': 121, 'dm': 157}, 'acc_margin': {'nm': 121, 'dm': 157}, 'prec1': {'nm': 60, 'dm': 76}, 'prec2': {'nm': 1, 'dm': 5}, 'prec3': {'nm': 60, 'dm': 76}}","{'acc': -0.052, 'acc_margin': -0.052, 'prec1': -0.023, 'prec2': -0.255, 'prec3': -0.064}",0,0,0,0.0,0.0,0.0,0
2,base_shrinkage,,0,{1: 0.87},0.8183760683760685,0.2219321148825064,2161.8070681095123,2161.8070826530457,,{1: 0.0},"{'acc_margin': 0.818, 'prec1': 0.876, 'prec2': 0.407, 'prec3': 0.816}","{'acc_margin': {'nm': 383.0, 'dm': 468}, 1: {'nm': 177.0, 'dm': 202.0}, 2: {'nm': 11.0, 'dm': 27.0}, 3: {'nm': 195.0, 'dm': 239.0}}","{'acc': 0.818, 'acc_margin': 0.818, 'prec1': 0.876, 'prec2': 0.407, 'prec3': 0.816}",{'prec1': 0},"{'acc': {'nm': 383, 'dm': 468}, 'acc_margin': {'nm': 383, 'dm': 468}, 'prec1': {'nm': 177, 'dm': 202}, 'prec2': {'nm': 11, 'dm': 27}, 'prec3': {'nm': 195, 'dm': 239}}","{'acc': 0.739, 'acc_margin': 0.739, 'prec1': 0.864, 'prec2': 0.077, 'prec3': 0.753}",{'prec1': -0.006},"{'acc': {'nm': 116, 'dm': 157}, 'acc_margin': {'nm': 116, 'dm': 157}, 'prec1': {'nm': 51, 'dm': 59}, 'prec2': {'nm': 1, 'dm': 13}, 'prec3': {'nm': 64, 'dm': 85}}","{'acc': -0.079, 'acc_margin': -0.079, 'prec1': -0.012, 'prec2': -0.33, 'prec3': -0.063}",0,0,0,0.0,0.0,0.0,0
