run,type,tau_0,varrho,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio
1,full_mip,5,0,{1: 0.69},0.5615942028985507,0.7806451612903228,7.521121978759766,3603.141464948654,,{1: 0.0},"{'acc_margin': 0.562, 'prec1': 0.814, 'prec2': 0.561, 'prec3': 0.465}","{'acc_margin': {'nm': 620.0, 'dm': 1104}, 1: {'nm': 210.0, 'dm': 258.0}, 2: {'nm': 96.0, 'dm': 171.0}, 3: {'nm': 314.0, 'dm': 675.0}}","{'acc': 0.562, 'acc_margin': 0.562, 'prec1': 0.814, 'prec2': 0.561, 'prec3': 0.465}",{'prec1': 0},"{'acc': {'nm': 620, 'dm': 1104}, 'acc_margin': {'nm': 620, 'dm': 1104}, 'prec1': {'nm': 210, 'dm': 258}, 'prec2': {'nm': 96, 'dm': 171}, 'prec3': {'nm': 314, 'dm': 675}}","{'acc': 0.523, 'acc_margin': 0.523, 'prec1': 0.759, 'prec2': 0.492, 'prec3': 0.439}",{'prec1': 0},"{'acc': {'nm': 193, 'dm': 369}, 'acc_margin': {'nm': 193, 'dm': 369}, 'prec1': {'nm': 66, 'dm': 87}, 'prec2': {'nm': 29, 'dm': 59}, 'prec3': {'nm': 98, 'dm': 223}}","{'acc': -0.039, 'acc_margin': -0.039, 'prec1': -0.055, 'prec2': -0.069, 'prec3': -0.026}",0,0,0,0.0,0.0,0.0,0
1,base_fixed,5,0,{1: 0.69},-38099.417572463564,1.000026247120395,1131.3086922168732,1131.3086969852448,,{1: 3.809999999999979},"{'acc_margin': 0.582, 'prec1': 0.682, 'prec2': 0.561, 'prec3': 0.498}","{'acc_margin': {'nm': 643.0, 'dm': 1104}, 1: {'nm': 306.0, 'dm': 449.0}, 2: {'nm': 96.0, 'dm': 171.0}, 3: {'nm': 241.0, 'dm': 484.0}}","{'acc': 0.582, 'acc_margin': 0.582, 'prec1': 0.682, 'prec2': 0.561, 'prec3': 0.498}",{'prec1': -0.008},"{'acc': {'nm': 643, 'dm': 1104}, 'acc_margin': {'nm': 643, 'dm': 1104}, 'prec1': {'nm': 306, 'dm': 449}, 'prec2': {'nm': 96, 'dm': 171}, 'prec3': {'nm': 241, 'dm': 484}}","{'acc': 0.566, 'acc_margin': 0.566, 'prec1': 0.654, 'prec2': 0.492, 'prec3': 0.506}",{'prec1': -0.036},"{'acc': {'nm': 209, 'dm': 369}, 'acc_margin': {'nm': 209, 'dm': 369}, 'prec1': {'nm': 102, 'dm': 156}, 'prec2': {'nm': 29, 'dm': 59}, 'prec3': {'nm': 78, 'dm': 154}}","{'acc': -0.016, 'acc_margin': -0.016, 'prec1': -0.028, 'prec2': -0.069, 'prec3': 0.008}",0,0,0,0.0,0.0,0.0,0
1,base_shrinkage,5,0,{1: 0.69},-38099.417572463564,1.000026247120395,3865.535931110382,3865.5359444618225,,{1: 3.809999999999979},"{'acc_margin': 0.582, 'prec1': 0.682, 'prec2': 0.561, 'prec3': 0.498}","{'acc_margin': {'nm': 643.0, 'dm': 1104}, 1: {'nm': 306.0, 'dm': 449.0}, 2: {'nm': 96.0, 'dm': 171.0}, 3: {'nm': 241.0, 'dm': 484.0}}","{'acc': 0.582, 'acc_margin': 0.582, 'prec1': 0.682, 'prec2': 0.561, 'prec3': 0.498}",{'prec1': -0.008},"{'acc': {'nm': 643, 'dm': 1104}, 'acc_margin': {'nm': 643, 'dm': 1104}, 'prec1': {'nm': 306, 'dm': 449}, 'prec2': {'nm': 96, 'dm': 171}, 'prec3': {'nm': 241, 'dm': 484}}","{'acc': 0.566, 'acc_margin': 0.566, 'prec1': 0.654, 'prec2': 0.492, 'prec3': 0.506}",{'prec1': -0.036},"{'acc': {'nm': 209, 'dm': 369}, 'acc_margin': {'nm': 209, 'dm': 369}, 'prec1': {'nm': 102, 'dm': 156}, 'prec2': {'nm': 29, 'dm': 59}, 'prec3': {'nm': 78, 'dm': 154}}","{'acc': -0.016, 'acc_margin': -0.016, 'prec1': -0.028, 'prec2': -0.069, 'prec3': 0.008}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_fixed,5,0,{1: 0.69},0.6105072463768116,0.6379821958456972,999.0686287879944,1026.1697614192963,"[0, 7, 9, 5, 1, 6, 0, 1, 3, 7]",{1: 0.0},"{'acc_margin': 0.611, 'prec1': 0.691, 'prec2': 0.431, 'prec3': 0.332}","{'acc_margin': {'nm': 674.0, 'dm': 1104}, 1: {'nm': 317.0, 'dm': 459.0}, 2: {'nm': 88.0, 'dm': 204.0}, 3: {'nm': 167.0, 'dm': 503.0}}","{'acc': 0.611, 'acc_margin': 0.61, 'prec1': 0.708, 'prec2': 0.59, 'prec3': 0.525}",{'prec1': 0},"{'acc': {'nm': 674, 'dm': 1104}, 'acc_margin': {'nm': 673, 'dm': 1104}, 'prec1': {'nm': 320, 'dm': 452}, 'prec2': {'nm': 108, 'dm': 183}, 'prec3': {'nm': 246, 'dm': 469}}","{'acc': 0.575, 'acc_margin': 0.561, 'prec1': 0.662, 'prec2': 0.468, 'prec3': 0.524}",{'prec1': -0.028},"{'acc': {'nm': 212, 'dm': 369}, 'acc_margin': {'nm': 207, 'dm': 369}, 'prec1': {'nm': 106, 'dm': 160}, 'prec2': {'nm': 29, 'dm': 62}, 'prec3': {'nm': 77, 'dm': 147}}","{'acc': -0.036, 'acc_margin': -0.049, 'prec1': -0.046, 'prec2': -0.122, 'prec3': -0.001}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_fixed,5,0,{1: 0.69},0.6096014492753623,0.6404160475482913,987.4688491821289,1000.020082950592,,{1: 0.0},"{'acc_margin': 0.61, 'prec1': 0.697, 'prec2': 0.284, 'prec3': 0.358}","{'acc_margin': {'nm': 673.0, 'dm': 1104}, 1: {'nm': 315.0, 'dm': 452.0}, 2: {'nm': 52.0, 'dm': 183.0}, 3: {'nm': 184.0, 'dm': 514.0}}","{'acc': 0.611, 'acc_margin': 0.61, 'prec1': 0.713, 'prec2': 0.592, 'prec3': 0.523}",{'prec1': 0},"{'acc': {'nm': 674, 'dm': 1104}, 'acc_margin': {'nm': 673, 'dm': 1104}, 'prec1': {'nm': 316, 'dm': 443}, 'prec2': {'nm': 106, 'dm': 179}, 'prec3': {'nm': 252, 'dm': 482}}","{'acc': 0.572, 'acc_margin': 0.569, 'prec1': 0.682, 'prec2': 0.452, 'prec3': 0.51}",{'prec1': -0.008},"{'acc': {'nm': 211, 'dm': 369}, 'acc_margin': {'nm': 210, 'dm': 369}, 'prec1': {'nm': 105, 'dm': 154}, 'prec2': {'nm': 28, 'dm': 62}, 'prec3': {'nm': 78, 'dm': 153}}","{'acc': -0.039, 'acc_margin': -0.041, 'prec1': -0.031, 'prec2': -0.14, 'prec3': -0.013}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_shrinkage,5,0,{1: 0.69},0.6086956521739131,0.6428571428571428,3442.131626367569,3453.0057940483093,"{'iter_0': 0, 'iter_1': 0, 'iter_2': 5, 'iter_3': 2}",{1: 0.0},"{'acc_margin': 0.609, 'prec1': 0.718, 'prec2': 0.597, 'prec3': 0.52}","{'acc_margin': {'nm': 672.0, 'dm': 1104}, 1: {'nm': 293.0, 'dm': 408.0}, 2: {'nm': 105.0, 'dm': 176.0}, 3: {'nm': 274.0, 'dm': 527.0}}","{'acc': 0.609, 'acc_margin': 0.609, 'prec1': 0.729, 'prec2': 0.597, 'prec3': 0.521}",{'prec1': 0},"{'acc': {'nm': 672, 'dm': 1104}, 'acc_margin': {'nm': 672, 'dm': 1104}, 'prec1': {'nm': 293, 'dm': 402}, 'prec2': {'nm': 105, 'dm': 176}, 'prec3': {'nm': 274, 'dm': 526}}","{'acc': 0.539, 'acc_margin': 0.531, 'prec1': 0.64, 'prec2': 0.492, 'prec3': 0.473}",{'prec1': -0.05},"{'acc': {'nm': 199, 'dm': 369}, 'acc_margin': {'nm': 196, 'dm': 369}, 'prec1': {'nm': 89, 'dm': 139}, 'prec2': {'nm': 30, 'dm': 61}, 'prec3': {'nm': 80, 'dm': 169}}","{'acc': -0.07, 'acc_margin': -0.078, 'prec1': -0.089, 'prec2': -0.105, 'prec3': -0.048}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_shrinkage,5,0,{1: 0.69},0.6050724637681159,0.6526946107784434,1473.8570227622986,1479.2825639247894,,{1: 0.0},"{'acc_margin': 0.605, 'prec1': 0.697, 'prec2': 0.589, 'prec3': 0.523}","{'acc_margin': {'nm': 668.0, 'dm': 1104}, 1: {'nm': 317.0, 'dm': 455.0}, 2: {'nm': 103.0, 'dm': 175.0}, 3: {'nm': 248.0, 'dm': 474.0}}","{'acc': 0.605, 'acc_margin': 0.605, 'prec1': 0.697, 'prec2': 0.589, 'prec3': 0.523}",{'prec1': 0},"{'acc': {'nm': 668, 'dm': 1104}, 'acc_margin': {'nm': 668, 'dm': 1104}, 'prec1': {'nm': 317, 'dm': 455}, 'prec2': {'nm': 103, 'dm': 175}, 'prec3': {'nm': 248, 'dm': 474}}","{'acc': 0.577, 'acc_margin': 0.572, 'prec1': 0.656, 'prec2': 0.517, 'prec3': 0.517}",{'prec1': -0.034},"{'acc': {'nm': 213, 'dm': 369}, 'acc_margin': {'nm': 211, 'dm': 369}, 'prec1': {'nm': 105, 'dm': 160}, 'prec2': {'nm': 31, 'dm': 60}, 'prec3': {'nm': 77, 'dm': 149}}","{'acc': -0.028, 'acc_margin': -0.033, 'prec1': -0.041, 'prec2': -0.072, 'prec3': -0.006}",0,0,0,0.0,0.0,0.0,0
2,full_mip,7,0,{1: 0.69},0.5597826086956522,0.7864077669902911,8.663829803466797,3600.3730812072754,,{1: 0.0},"{'acc_margin': 0.56, 'prec1': 0.789, 'prec2': 0.598, 'prec3': 0.462}","{'acc_margin': {'nm': 618.0, 'dm': 1104}, 1: {'nm': 225.0, 'dm': 285.0}, 2: {'nm': 64.0, 'dm': 107.0}, 3: {'nm': 329.0, 'dm': 712.0}}","{'acc': 0.56, 'acc_margin': 0.56, 'prec1': 0.789, 'prec2': 0.598, 'prec3': 0.462}",{'prec1': 0},"{'acc': {'nm': 618, 'dm': 1104}, 'acc_margin': {'nm': 618, 'dm': 1104}, 'prec1': {'nm': 225, 'dm': 285}, 'prec2': {'nm': 64, 'dm': 107}, 'prec3': {'nm': 329, 'dm': 712}}","{'acc': 0.493, 'acc_margin': 0.491, 'prec1': 0.769, 'prec2': 0.455, 'prec3': 0.415}",{'prec1': 0},"{'acc': {'nm': 182, 'dm': 369}, 'acc_margin': {'nm': 181, 'dm': 369}, 'prec1': {'nm': 60, 'dm': 78}, 'prec2': {'nm': 15, 'dm': 33}, 'prec3': {'nm': 107, 'dm': 258}}","{'acc': -0.067, 'acc_margin': -0.069, 'prec1': -0.02, 'prec2': -0.143, 'prec3': -0.047}",0,0,0,0.0,0.0,0.0,0
2,base_fixed,7,0,{1: 0.69},-64399.414855072355,1.0000155280914003,511.5683660507202,511.5683710575104,,{1: 6.439999999999989},"{'acc_margin': 0.585, 'prec1': 0.676, 'prec2': 0.5, 'prec3': 0.525}","{'acc_margin': {'nm': 646.0, 'dm': 1104}, 1: {'nm': 322.0, 'dm': 476.0}, 2: {'nm': 112.0, 'dm': 224.0}, 3: {'nm': 212.0, 'dm': 404.0}}","{'acc': 0.585, 'acc_margin': 0.585, 'prec1': 0.676, 'prec2': 0.5, 'prec3': 0.525}",{'prec1': -0.014},"{'acc': {'nm': 646, 'dm': 1104}, 'acc_margin': {'nm': 646, 'dm': 1104}, 'prec1': {'nm': 322, 'dm': 476}, 'prec2': {'nm': 112, 'dm': 224}, 'prec3': {'nm': 212, 'dm': 404}}","{'acc': 0.518, 'acc_margin': 0.518, 'prec1': 0.644, 'prec2': 0.432, 'prec3': 0.436}",{'prec1': -0.046},"{'acc': {'nm': 191, 'dm': 369}, 'acc_margin': {'nm': 191, 'dm': 369}, 'prec1': {'nm': 94, 'dm': 146}, 'prec2': {'nm': 32, 'dm': 74}, 'prec3': {'nm': 65, 'dm': 149}}","{'acc': -0.067, 'acc_margin': -0.067, 'prec1': -0.032, 'prec2': -0.068, 'prec3': -0.089}",0,0,0,0.0,0.0,0.0,0
2,base_shrinkage,7,0,{1: 0.69},-64399.414855072355,1.0000155280914003,1875.7244713306427,1875.7244877815247,,{1: 6.439999999999989},"{'acc_margin': 0.585, 'prec1': 0.676, 'prec2': 0.5, 'prec3': 0.525}","{'acc_margin': {'nm': 646.0, 'dm': 1104}, 1: {'nm': 322.0, 'dm': 476.0}, 2: {'nm': 112.0, 'dm': 224.0}, 3: {'nm': 212.0, 'dm': 404.0}}","{'acc': 0.585, 'acc_margin': 0.585, 'prec1': 0.676, 'prec2': 0.5, 'prec3': 0.525}",{'prec1': -0.014},"{'acc': {'nm': 646, 'dm': 1104}, 'acc_margin': {'nm': 646, 'dm': 1104}, 'prec1': {'nm': 322, 'dm': 476}, 'prec2': {'nm': 112, 'dm': 224}, 'prec3': {'nm': 212, 'dm': 404}}","{'acc': 0.518, 'acc_margin': 0.518, 'prec1': 0.644, 'prec2': 0.432, 'prec3': 0.436}",{'prec1': -0.046},"{'acc': {'nm': 191, 'dm': 369}, 'acc_margin': {'nm': 191, 'dm': 369}, 'prec1': {'nm': 94, 'dm': 146}, 'prec2': {'nm': 32, 'dm': 74}, 'prec3': {'nm': 65, 'dm': 149}}","{'acc': -0.067, 'acc_margin': -0.067, 'prec1': -0.032, 'prec2': -0.068, 'prec3': -0.089}",0,0,0,0.0,0.0,0.0,0
