split,method,tau_0,beta_p,shrinkage_iter,piece,pip_iter,integer_rate,integers,objective_value,optimality_gap,final_improvement_time,time,train,test,test_constraint_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio
1,Full MIP,,,{2: 0.98},,,,1,1647,-399.0526315797616,1.0025059351094647,50.321176052093506,50.321176052093506,"{'acc': 0.947, 'acc_margin': 0.947, 'prec1': 1.0, 'prec2': 0.979, 'prec3': 0.857}","{'acc': 0.867, 'acc_margin': 0.867, 'prec1': 0.867, 'prec2': 0.875, 'prec3': 0.857}",{'prec2': -0.105},0,0,0,0.0,0.0,0.0,0
2,Full MIP,,,{2: 0.98},,,,1,1647,-599.0751879699476,1.001669239554702,2.8005950450897217,2.8005950450897217,"{'acc': 0.94, 'acc_margin': 0.925, 'prec1': 0.878, 'prec2': 0.979, 'prec3': 0.973}","{'acc': 0.889, 'acc_margin': 0.867, 'prec1': 0.867, 'prec2': 0.842, 'prec3': 1.0}",{'prec2': -0.138},0,0,0,0.0,0.0,0.0,0
3,Full MIP,,,{2: 0.98},,,,1,1647,-10799.090225563894,1.0003704015723964,0.1053919792175293,0.1053919792175293,"{'acc': 0.91, 'acc_margin': 0.91, 'prec1': 1.0, 'prec2': 0.957, 'prec3': 0.778}","{'acc': 0.867, 'acc_margin': 0.867, 'prec1': 0.933, 'prec2': 0.875, 'prec3': 0.786}",{'prec2': -0.105},0,0,0,0.0,0.0,0.0,0
