run,type,tau_0,varrho,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio
1,full_mip,9,0,{1: 0.77},0.6355555555555555,0.5734265734265734,3444.503046989441,3600.176270008087,,{1: 0.0},"{'acc_margin': 0.636, 'prec1': 0.774, 'prec2': 0.0, 'prec3': 0.0, 'prec4': -1, 'prec5': -1}","{'acc_margin': {'nm': 143.0, 'dm': 225}, 1: {'nm': 113.0, 'dm': 146.0}, 2: {'nm': 0.0, 'dm': 128.0}, 3: {'nm': 0.0, 'dm': 201.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.636, 'acc_margin': 0.636, 'prec1': 0.825, 'prec2': 0.329, 'prec3': 0.5, 'prec4': -1, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 143, 'dm': 225}, 'acc_margin': {'nm': 143, 'dm': 225}, 'prec1': {'nm': 113, 'dm': 137}, 'prec2': {'nm': 27, 'dm': 82}, 'prec3': {'nm': 3, 'dm': 6}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.579, 'acc_margin': 0.566, 'prec1': 0.771, 'prec2': 0.231, 'prec3': 0.5, 'prec4': -1, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 44, 'dm': 76}, 'acc_margin': {'nm': 43, 'dm': 76}, 'prec1': {'nm': 37, 'dm': 48}, 'prec2': {'nm': 6, 'dm': 26}, 'prec3': {'nm': 1, 'dm': 2}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.057, 'acc_margin': -0.07, 'prec1': -0.054, 'prec2': -0.098, 'prec3': 0.0, 'prec4': 999, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
1,base_fixed,9,0,{1: 0.77},0.648888888888889,0.5410958904109587,940.5974488258362,940.5974543094635,,{1: 0.0},"{'acc_margin': 0.649, 'prec1': 0.788, 'prec2': 0.338, 'prec3': 0.667, 'prec4': -1, 'prec5': -1}","{'acc_margin': {'nm': 146.0, 'dm': 225}, 1: {'nm': 119.0, 'dm': 151.0}, 2: {'nm': 23.0, 'dm': 68.0}, 3: {'nm': 4.0, 'dm': 6.0}, 4: {'nm': 0.0, 'dm': 0.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.649, 'acc_margin': 0.649, 'prec1': 0.788, 'prec2': 0.338, 'prec3': 0.667, 'prec4': -1, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 146, 'dm': 225}, 'acc_margin': {'nm': 146, 'dm': 225}, 'prec1': {'nm': 119, 'dm': 151}, 'prec2': {'nm': 23, 'dm': 68}, 'prec3': {'nm': 4, 'dm': 6}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.592, 'acc_margin': 0.566, 'prec1': 0.714, 'prec2': 0.263, 'prec3': 0.0, 'prec4': -1, 'prec5': -1}",{'prec1': -0.056},"{'acc': {'nm': 45, 'dm': 76}, 'acc_margin': {'nm': 43, 'dm': 76}, 'prec1': {'nm': 40, 'dm': 56}, 'prec2': {'nm': 5, 'dm': 19}, 'prec3': {'nm': 0, 'dm': 1}, 'prec4': {'nm': 0, 'dm': 0}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.057, 'acc_margin': -0.083, 'prec1': -0.074, 'prec2': -0.075, 'prec3': -0.667, 'prec4': 999, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
1,base_shrinkage,9,0,{1: 0.77},0.6533333333333333,0.5306122448979592,1799.623918056488,1799.6239330768585,,{1: 0.0},"{'acc_margin': 0.653, 'prec1': 0.779, 'prec2': 0.355, 'prec3': -1, 'prec4': 0.556, 'prec5': -1}","{'acc_margin': {'nm': 147.0, 'dm': 225}, 1: {'nm': 120.0, 'dm': 154.0}, 2: {'nm': 22.0, 'dm': 62.0}, 3: {'nm': 0.0, 'dm': 0.0}, 4: {'nm': 5.0, 'dm': 9.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.653, 'acc_margin': 0.653, 'prec1': 0.779, 'prec2': 0.355, 'prec3': -1, 'prec4': 0.556, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 147, 'dm': 225}, 'acc_margin': {'nm': 147, 'dm': 225}, 'prec1': {'nm': 120, 'dm': 154}, 'prec2': {'nm': 22, 'dm': 62}, 'prec3': {'nm': 0, 'dm': 0}, 'prec4': {'nm': 5, 'dm': 9}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.618, 'acc_margin': 0.618, 'prec1': 0.755, 'prec2': 0.316, 'prec3': -1, 'prec4': 0.25, 'prec5': -1}",{'prec1': -0.015},"{'acc': {'nm': 47, 'dm': 76}, 'acc_margin': {'nm': 47, 'dm': 76}, 'prec1': {'nm': 40, 'dm': 53}, 'prec2': {'nm': 6, 'dm': 19}, 'prec3': {'nm': 0, 'dm': 0}, 'prec4': {'nm': 1, 'dm': 4}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.035, 'acc_margin': -0.035, 'prec1': -0.024, 'prec2': -0.039, 'prec3': 999, 'prec4': -0.306, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_fixed,9,0,{1: 0.77},0.7377777777777779,0.0,157.70372247695923,158.82777428627014,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",{1: 0.0},"{'acc_margin': 0.738, 'prec1': 0.803, 'prec2': 0.191, 'prec3': 0.136, 'prec4': 0.174, 'prec5': -1}","{'acc_margin': {'nm': 166.0, 'dm': 225}, 1: {'nm': 122.0, 'dm': 152.0}, 2: {'nm': 9.0, 'dm': 47.0}, 3: {'nm': 3.0, 'dm': 22.0}, 4: {'nm': 4.0, 'dm': 23.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.738, 'acc_margin': 0.738, 'prec1': 0.83, 'prec2': 0.467, 'prec3': 0.55, 'prec4': 0.923, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 166, 'dm': 225}, 'acc_margin': {'nm': 166, 'dm': 225}, 'prec1': {'nm': 122, 'dm': 147}, 'prec2': {'nm': 21, 'dm': 45}, 'prec3': {'nm': 11, 'dm': 20}, 'prec4': {'nm': 12, 'dm': 13}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.553, 'acc_margin': 0.553, 'prec1': 0.778, 'prec2': 0.25, 'prec3': 0.0, 'prec4': 0.4, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 42, 'dm': 76}, 'acc_margin': {'nm': 42, 'dm': 76}, 'prec1': {'nm': 35, 'dm': 45}, 'prec2': {'nm': 5, 'dm': 20}, 'prec3': {'nm': 0, 'dm': 6}, 'prec4': {'nm': 2, 'dm': 5}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.185, 'acc_margin': -0.185, 'prec1': -0.052, 'prec2': -0.217, 'prec3': -0.55, 'prec4': -0.523, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_fixed,9,0,{1: 0.77},0.7377777777777779,0.0,165.28767275810242,165.8426730632782,,{1: 0.0},"{'acc_margin': 0.738, 'prec1': 0.803, 'prec2': 0.191, 'prec3': 0.136, 'prec4': 0.174, 'prec5': -1}","{'acc_margin': {'nm': 166.0, 'dm': 225}, 1: {'nm': 122.0, 'dm': 152.0}, 2: {'nm': 9.0, 'dm': 47.0}, 3: {'nm': 3.0, 'dm': 22.0}, 4: {'nm': 4.0, 'dm': 23.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.738, 'acc_margin': 0.738, 'prec1': 0.83, 'prec2': 0.467, 'prec3': 0.55, 'prec4': 0.923, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 166, 'dm': 225}, 'acc_margin': {'nm': 166, 'dm': 225}, 'prec1': {'nm': 122, 'dm': 147}, 'prec2': {'nm': 21, 'dm': 45}, 'prec3': {'nm': 11, 'dm': 20}, 'prec4': {'nm': 12, 'dm': 13}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.553, 'acc_margin': 0.553, 'prec1': 0.778, 'prec2': 0.25, 'prec3': 0.0, 'prec4': 0.4, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 42, 'dm': 76}, 'acc_margin': {'nm': 42, 'dm': 76}, 'prec1': {'nm': 35, 'dm': 45}, 'prec2': {'nm': 5, 'dm': 20}, 'prec3': {'nm': 0, 'dm': 6}, 'prec4': {'nm': 2, 'dm': 5}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.185, 'acc_margin': -0.185, 'prec1': -0.052, 'prec2': -0.217, 'prec3': -0.55, 'prec4': -0.523, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary4_shrinkage,9,0,{1: 0.77},0.7511111111111112,0.0,618.6226232051849,619.134649515152,"{'iter_0': 0, 'iter_1': 1, 'iter_2': 0, 'iter_3': 0}",{1: 0.0},"{'acc_margin': 0.751, 'prec1': 0.772, 'prec2': 0.116, 'prec3': 0.037, 'prec4': 0.0, 'prec5': -1}","{'acc_margin': {'nm': 169.0, 'dm': 225}, 1: {'nm': 105.0, 'dm': 136.0}, 2: {'nm': 10.0, 'dm': 86.0}, 3: {'nm': 2.0, 'dm': 54.0}, 4: {'nm': 0.0, 'dm': 78.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.751, 'acc_margin': 0.751, 'prec1': 0.896, 'prec2': 0.5, 'prec3': 0.619, 'prec4': 0.696, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 169, 'dm': 225}, 'acc_margin': {'nm': 169, 'dm': 225}, 'prec1': {'nm': 112, 'dm': 125}, 'prec2': {'nm': 28, 'dm': 56}, 'prec3': {'nm': 13, 'dm': 21}, 'prec4': {'nm': 16, 'dm': 23}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.539, 'acc_margin': 0.539, 'prec1': 0.745, 'prec2': 0.2, 'prec3': 0.0, 'prec4': 0.3, 'prec5': -1}",{'prec1': -0.025},"{'acc': {'nm': 41, 'dm': 76}, 'acc_margin': {'nm': 41, 'dm': 76}, 'prec1': {'nm': 35, 'dm': 47}, 'prec2': {'nm': 3, 'dm': 15}, 'prec3': {'nm': 0, 'dm': 4}, 'prec4': {'nm': 3, 'dm': 10}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.212, 'acc_margin': -0.212, 'prec1': -0.151, 'prec2': -0.3, 'prec3': -0.619, 'prec4': -0.396, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
1,simplified_arbitrary1_shrinkage,9,0,{1: 0.77},0.7599999999999999,0.31578947368421073,502.0074563026428,502.23463797569275,,{1: 0.0},"{'acc_margin': 0.76, 'prec1': 0.869, 'prec2': 0.5, 'prec3': 0.545, 'prec4': 0.938, 'prec5': -1}","{'acc_margin': {'nm': 171.0, 'dm': 225}, 1: {'nm': 119.0, 'dm': 137.0}, 2: {'nm': 25.0, 'dm': 50.0}, 3: {'nm': 12.0, 'dm': 22.0}, 4: {'nm': 15.0, 'dm': 16.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.76, 'acc_margin': 0.76, 'prec1': 0.869, 'prec2': 0.5, 'prec3': 0.545, 'prec4': 0.938, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 171, 'dm': 225}, 'acc_margin': {'nm': 171, 'dm': 225}, 'prec1': {'nm': 119, 'dm': 137}, 'prec2': {'nm': 25, 'dm': 50}, 'prec3': {'nm': 12, 'dm': 22}, 'prec4': {'nm': 15, 'dm': 16}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.605, 'acc_margin': 0.605, 'prec1': 0.809, 'prec2': 0.333, 'prec3': 0.0, 'prec4': 0.4, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 46, 'dm': 76}, 'acc_margin': {'nm': 46, 'dm': 76}, 'prec1': {'nm': 38, 'dm': 47}, 'prec2': {'nm': 6, 'dm': 18}, 'prec3': {'nm': 0, 'dm': 6}, 'prec4': {'nm': 2, 'dm': 5}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.155, 'acc_margin': -0.155, 'prec1': -0.06, 'prec2': -0.167, 'prec3': -0.545, 'prec4': -0.538, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
2,full_mip,8,0,{1: 0.77},0.6088888888888889,0.6423357664233575,601.3952038288116,3600.213165998459,,{1: 0.0},"{'acc_margin': 0.609, 'prec1': 0.775, 'prec2': 0.0, 'prec3': -1, 'prec4': 0.0, 'prec5': -1}","{'acc_margin': {'nm': 137.0, 'dm': 225}, 1: {'nm': 93.0, 'dm': 120.0}, 2: {'nm': 0.0, 'dm': 225.0}, 3: {'nm': 0.0, 'dm': 0.0}, 4: {'nm': 0.0, 'dm': 197.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.609, 'acc_margin': 0.609, 'prec1': 0.798, 'prec2': 0.359, 'prec3': -1, 'prec4': 0.452, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 137, 'dm': 225}, 'acc_margin': {'nm': 137, 'dm': 225}, 'prec1': {'nm': 95, 'dm': 119}, 'prec2': {'nm': 23, 'dm': 64}, 'prec3': {'nm': 0, 'dm': 0}, 'prec4': {'nm': 19, 'dm': 42}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.487, 'acc_margin': 0.487, 'prec1': 0.744, 'prec2': 0.211, 'prec3': -1, 'prec4': 0.222, 'prec5': -1}",{'prec1': -0.026},"{'acc': {'nm': 37, 'dm': 76}, 'acc_margin': {'nm': 37, 'dm': 76}, 'prec1': {'nm': 29, 'dm': 39}, 'prec2': {'nm': 4, 'dm': 19}, 'prec3': {'nm': 0, 'dm': 0}, 'prec4': {'nm': 4, 'dm': 18}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.122, 'acc_margin': -0.122, 'prec1': -0.054, 'prec2': -0.148, 'prec3': 999, 'prec4': -0.23, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
2,base_fixed,8,0,{1: 0.77},0.6000000000000001,0.6666666666666664,838.0449051856995,838.0449123382568,,{1: 0.0},"{'acc_margin': 0.6, 'prec1': 0.819, 'prec2': -1, 'prec3': 0.299, 'prec4': 0.476, 'prec5': -1}","{'acc_margin': {'nm': 135.0, 'dm': 225}, 1: {'nm': 95.0, 'dm': 116.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 20.0, 'dm': 67.0}, 4: {'nm': 20.0, 'dm': 42.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.6, 'acc_margin': 0.6, 'prec1': 0.819, 'prec2': -1, 'prec3': 0.299, 'prec4': 0.476, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 135, 'dm': 225}, 'acc_margin': {'nm': 135, 'dm': 225}, 'prec1': {'nm': 95, 'dm': 116}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 20, 'dm': 67}, 'prec4': {'nm': 20, 'dm': 42}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.434, 'acc_margin': 0.434, 'prec1': 0.75, 'prec2': -1, 'prec3': 0.167, 'prec4': 0.125, 'prec5': -1}",{'prec1': -0.02},"{'acc': {'nm': 33, 'dm': 76}, 'acc_margin': {'nm': 33, 'dm': 76}, 'prec1': {'nm': 27, 'dm': 36}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 4, 'dm': 24}, 'prec4': {'nm': 2, 'dm': 16}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.166, 'acc_margin': -0.166, 'prec1': -0.069, 'prec2': 999, 'prec3': -0.132, 'prec4': -0.351, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
2,base_shrinkage,8,0,{1: 0.77},0.6222222222222222,0.6071428571428571,2685.127303123474,2685.1273262500763,,{1: 0.0},"{'acc_margin': 0.622, 'prec1': 0.826, 'prec2': 0.381, 'prec3': -1, 'prec4': 0.447, 'prec5': -1}","{'acc_margin': {'nm': 140.0, 'dm': 225}, 1: {'nm': 95.0, 'dm': 115.0}, 2: {'nm': 24.0, 'dm': 63.0}, 3: {'nm': 0.0, 'dm': 0.0}, 4: {'nm': 21.0, 'dm': 47.0}, 5: {'nm': 0.0, 'dm': 0.0}}","{'acc': 0.622, 'acc_margin': 0.622, 'prec1': 0.826, 'prec2': 0.381, 'prec3': -1, 'prec4': 0.447, 'prec5': -1}",{'prec1': 0},"{'acc': {'nm': 140, 'dm': 225}, 'acc_margin': {'nm': 140, 'dm': 225}, 'prec1': {'nm': 95, 'dm': 115}, 'prec2': {'nm': 24, 'dm': 63}, 'prec3': {'nm': 0, 'dm': 0}, 'prec4': {'nm': 21, 'dm': 47}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': 0.487, 'acc_margin': 0.461, 'prec1': 0.757, 'prec2': 0.2, 'prec3': -1, 'prec4': 0.263, 'prec5': -1}",{'prec1': -0.013},"{'acc': {'nm': 37, 'dm': 76}, 'acc_margin': {'nm': 35, 'dm': 76}, 'prec1': {'nm': 28, 'dm': 37}, 'prec2': {'nm': 4, 'dm': 20}, 'prec3': {'nm': 0, 'dm': 0}, 'prec4': {'nm': 5, 'dm': 19}, 'prec5': {'nm': 0, 'dm': 0}}","{'acc': -0.135, 'acc_margin': -0.161, 'prec1': -0.069, 'prec2': -0.181, 'prec3': 999, 'prec4': -0.184, 'prec5': 999}",0,0,0,0.0,0.0,0.0,0
