dataset,depth,run,type,tau_0,varrho,key_beta_p,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio,train_acc,test_acc,train_prec,test_prec
blsc,2,3,simplified_arbitrary1_shrinkage,,0,1,0.9,0.9102564102564104,0.09859154929577453,1495.7270867824554,1496.200846195221,,0.0,"{'acc_margin': 0.91, 'prec1': 0.914, 'prec2': -1, 'prec3': 0.907}","{'acc_margin': {'nm': 426.0, 'dm': 468}, 1: {'nm': 212.0, 'dm': 232.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 214.0, 'dm': 236.0}}","{'acc': 0.91, 'acc_margin': 0.91, 'prec1': 0.914, 'prec2': -1, 'prec3': 0.907}",{'prec1': 0},"{'acc': {'nm': 426, 'dm': 468}, 'acc_margin': {'nm': 426, 'dm': 468}, 'prec1': {'nm': 212, 'dm': 232}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 214, 'dm': 236}}","{'acc': 0.898, 'acc_margin': 0.885, 'prec1': 0.908, 'prec2': -1, 'prec3': 0.889}",{'prec1': 0},"{'acc': {'nm': 141, 'dm': 157}, 'acc_margin': {'nm': 139, 'dm': 157}, 'prec1': {'nm': 69, 'dm': 76}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 72, 'dm': 81}}","{'acc': -0.012, 'acc_margin': -0.025, 'prec1': -0.006, 'prec2': 999, 'prec3': -0.018}",0,0,0,0.0,0.0,0.0,0,0.91,0.898,0.914,0.908
blsc,2,4,simplified_arbitrary1_shrinkage,,0,1,0.9,0.9145299145299146,0.09345794392523354,760.4110882282257,760.8769934177399,,0.0,"{'acc_margin': 0.915, 'prec1': 0.922, 'prec2': -1, 'prec3': 0.907}","{'acc_margin': {'nm': 428.0, 'dm': 468}, 1: {'nm': 213.0, 'dm': 231.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 215.0, 'dm': 237.0}}","{'acc': 0.915, 'acc_margin': 0.915, 'prec1': 0.922, 'prec2': -1, 'prec3': 0.907}",{'prec1': 0},"{'acc': {'nm': 428, 'dm': 468}, 'acc_margin': {'nm': 428, 'dm': 468}, 'prec1': {'nm': 213, 'dm': 231}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 215, 'dm': 237}}","{'acc': 0.885, 'acc_margin': 0.873, 'prec1': 0.882, 'prec2': -1, 'prec3': 0.889}",{'prec1': -0.018},"{'acc': {'nm': 139, 'dm': 157}, 'acc_margin': {'nm': 137, 'dm': 157}, 'prec1': {'nm': 67, 'dm': 76}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 72, 'dm': 81}}","{'acc': -0.03, 'acc_margin': -0.042, 'prec1': -0.04, 'prec2': 999, 'prec3': -0.018}",0,0,0,0.0,0.0,0.0,0,0.915,0.885,0.922,0.882
blsc,2,1,simplified_arbitrary1_shrinkage,,0,1,0.91,0.9102564102564104,0.09859154929577453,1141.4944202899933,1141.9380464553833,,0.0,"{'acc_margin': 0.91, 'prec1': 0.917, 'prec2': -1, 'prec3': 0.903}","{'acc_margin': {'nm': 426.0, 'dm': 468}, 1: {'nm': 211.0, 'dm': 230.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 215.0, 'dm': 238.0}}","{'acc': 0.91, 'acc_margin': 0.91, 'prec1': 0.917, 'prec2': -1, 'prec3': 0.903}",{'prec1': 0},"{'acc': {'nm': 426, 'dm': 468}, 'acc_margin': {'nm': 426, 'dm': 468}, 'prec1': {'nm': 211, 'dm': 230}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 215, 'dm': 238}}","{'acc': 0.879, 'acc_margin': 0.879, 'prec1': 0.896, 'prec2': -1, 'prec3': 0.863}",{'prec1': -0.014},"{'acc': {'nm': 138, 'dm': 157}, 'acc_margin': {'nm': 138, 'dm': 157}, 'prec1': {'nm': 69, 'dm': 77}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 69, 'dm': 80}}","{'acc': -0.031, 'acc_margin': -0.031, 'prec1': -0.021, 'prec2': 999, 'prec3': -0.04}",0,0,0,0.0,0.0,0.0,0,0.91,0.879,0.917,0.896
blsc,2,2,simplified_arbitrary1_shrinkage,,0,1,0.91,0.9230769230769231,0.08333333333333327,1237.0966737270355,1237.5616347789764,,0.0,"{'acc_margin': 0.923, 'prec1': 0.962, 'prec2': 0.569, 'prec3': 0.971}","{'acc_margin': {'nm': 432.0, 'dm': 468}, 1: {'nm': 202.0, 'dm': 210.0}, 2: {'nm': 29.0, 'dm': 51.0}, 3: {'nm': 201.0, 'dm': 207.0}}","{'acc': 0.923, 'acc_margin': 0.923, 'prec1': 0.962, 'prec2': 0.569, 'prec3': 0.971}",{'prec1': 0},"{'acc': {'nm': 432, 'dm': 468}, 'acc_margin': {'nm': 432, 'dm': 468}, 'prec1': {'nm': 202, 'dm': 210}, 'prec2': {'nm': 29, 'dm': 51}, 'prec3': {'nm': 201, 'dm': 207}}","{'acc': 0.93, 'acc_margin': 0.924, 'prec1': 0.986, 'prec2': 0.636, 'prec3': 0.921}",{'prec1': 0},"{'acc': {'nm': 146, 'dm': 157}, 'acc_margin': {'nm': 145, 'dm': 157}, 'prec1': {'nm': 69, 'dm': 70}, 'prec2': {'nm': 7, 'dm': 11}, 'prec3': {'nm': 70, 'dm': 76}}","{'acc': 0.007, 'acc_margin': 0.001, 'prec1': 0.024, 'prec2': 0.067, 'prec3': -0.05}",0,0,0,0.0,0.0,0.0,0,0.923,0.93,0.962,0.986
blsc,2,3,simplified_arbitrary1_shrinkage,,0,1,0.91,0.9316239316239316,0.07339449541284401,1421.565626859665,1422.0078666210175,,0.0,"{'acc_margin': 0.932, 'prec1': 0.958, 'prec2': 0.592, 'prec3': 0.971}","{'acc_margin': {'nm': 436.0, 'dm': 468}, 1: {'nm': 205.0, 'dm': 214.0}, 2: {'nm': 29.0, 'dm': 49.0}, 3: {'nm': 202.0, 'dm': 208.0}}","{'acc': 0.932, 'acc_margin': 0.932, 'prec1': 0.967, 'prec2': 0.604, 'prec3': 0.971}",{'prec1': 0},"{'acc': {'nm': 436, 'dm': 468}, 'acc_margin': {'nm': 436, 'dm': 468}, 'prec1': {'nm': 205, 'dm': 212}, 'prec2': {'nm': 29, 'dm': 48}, 'prec3': {'nm': 202, 'dm': 208}}","{'acc': 0.879, 'acc_margin': 0.866, 'prec1': 0.985, 'prec2': 0.357, 'prec3': 0.883}",{'prec1': 0},"{'acc': {'nm': 138, 'dm': 157}, 'acc_margin': {'nm': 136, 'dm': 157}, 'prec1': {'nm': 65, 'dm': 66}, 'prec2': {'nm': 5, 'dm': 14}, 'prec3': {'nm': 68, 'dm': 77}}","{'acc': -0.053, 'acc_margin': -0.066, 'prec1': 0.018, 'prec2': -0.247, 'prec3': -0.088}",0,0,0,0.0,0.0,0.0,0,0.932,0.879,0.967,0.985
blsc,2,4,simplified_arbitrary1_shrinkage,,0,1,0.91,0.9273504273504275,0.07834101382488462,813.3904871940613,813.8140203952789,,0.0,"{'acc_margin': 0.927, 'prec1': 0.934, 'prec2': 0.8, 'prec3': 0.927}","{'acc_margin': {'nm': 434.0, 'dm': 468}, 1: {'nm': 211.0, 'dm': 226.0}, 2: {'nm': 8.0, 'dm': 10.0}, 3: {'nm': 215.0, 'dm': 232.0}}","{'acc': 0.927, 'acc_margin': 0.927, 'prec1': 0.934, 'prec2': 0.8, 'prec3': 0.927}",{'prec1': 0},"{'acc': {'nm': 434, 'dm': 468}, 'acc_margin': {'nm': 434, 'dm': 468}, 'prec1': {'nm': 211, 'dm': 226}, 'prec2': {'nm': 8, 'dm': 10}, 'prec3': {'nm': 215, 'dm': 232}}","{'acc': 0.873, 'acc_margin': 0.854, 'prec1': 0.88, 'prec2': 0.0, 'prec3': 0.899}",{'prec1': -0.03},"{'acc': {'nm': 137, 'dm': 157}, 'acc_margin': {'nm': 134, 'dm': 157}, 'prec1': {'nm': 66, 'dm': 75}, 'prec2': {'nm': 0, 'dm': 3}, 'prec3': {'nm': 71, 'dm': 79}}","{'acc': -0.054, 'acc_margin': -0.073, 'prec1': -0.054, 'prec2': -0.8, 'prec3': -0.028}",0,0,0,0.0,0.0,0.0,0,0.927,0.873,0.934,0.88
blsc,2,1,simplified_arbitrary1_shrinkage,,0,1,0.92,0.9273504273504275,0.07834101382488462,831.4889934062958,832.0355088710785,,0.0,"{'acc_margin': 0.927, 'prec1': 0.925, 'prec2': 0.833, 'prec3': 0.934}","{'acc_margin': {'nm': 434.0, 'dm': 468}, 1: {'nm': 210.0, 'dm': 227.0}, 2: {'nm': 10.0, 'dm': 12.0}, 3: {'nm': 214.0, 'dm': 229.0}}","{'acc': 0.927, 'acc_margin': 0.927, 'prec1': 0.925, 'prec2': 0.833, 'prec3': 0.934}",{'prec1': 0},"{'acc': {'nm': 434, 'dm': 468}, 'acc_margin': {'nm': 434, 'dm': 468}, 'prec1': {'nm': 210, 'dm': 227}, 'prec2': {'nm': 10, 'dm': 12}, 'prec3': {'nm': 214, 'dm': 229}}","{'acc': 0.873, 'acc_margin': 0.873, 'prec1': 0.895, 'prec2': 0.0, 'prec3': 0.896}",{'prec1': -0.025},"{'acc': {'nm': 137, 'dm': 157}, 'acc_margin': {'nm': 137, 'dm': 157}, 'prec1': {'nm': 68, 'dm': 76}, 'prec2': {'nm': 0, 'dm': 4}, 'prec3': {'nm': 69, 'dm': 77}}","{'acc': -0.054, 'acc_margin': -0.054, 'prec1': -0.03, 'prec2': -0.833, 'prec3': -0.038}",0,0,0,0.0,0.0,0.0,0,0.927,0.873,0.925,0.895
blsc,2,2,simplified_arbitrary1_shrinkage,,0,1,0.92,0.9230769230769231,0.08333333333333327,1364.6744394302368,1365.1530213356018,,0.0,"{'acc_margin': 0.923, 'prec1': 0.945, 'prec2': 0.591, 'prec3': 0.971}","{'acc_margin': {'nm': 432.0, 'dm': 468}, 1: {'nm': 205.0, 'dm': 217.0}, 2: {'nm': 26.0, 'dm': 44.0}, 3: {'nm': 201.0, 'dm': 207.0}}","{'acc': 0.923, 'acc_margin': 0.923, 'prec1': 0.945, 'prec2': 0.591, 'prec3': 0.971}",{'prec1': 0},"{'acc': {'nm': 432, 'dm': 468}, 'acc_margin': {'nm': 432, 'dm': 468}, 'prec1': {'nm': 205, 'dm': 217}, 'prec2': {'nm': 26, 'dm': 44}, 'prec3': {'nm': 201, 'dm': 207}}","{'acc': 0.924, 'acc_margin': 0.917, 'prec1': 0.945, 'prec2': 0.75, 'prec3': 0.921}",{'prec1': 0},"{'acc': {'nm': 145, 'dm': 157}, 'acc_margin': {'nm': 144, 'dm': 157}, 'prec1': {'nm': 69, 'dm': 73}, 'prec2': {'nm': 6, 'dm': 8}, 'prec3': {'nm': 70, 'dm': 76}}","{'acc': 0.001, 'acc_margin': -0.006, 'prec1': 0.0, 'prec2': 0.159, 'prec3': -0.05}",0,0,0,0.0,0.0,0.0,0,0.923,0.924,0.945,0.945
blsc,2,3,simplified_arbitrary1_shrinkage,,0,1,0.92,0.9465811965811967,0.056433408577878014,1260.9260501861572,1261.2366988658905,,0.0,"{'acc_margin': 0.947, 'prec1': 0.981, 'prec2': 0.75, 'prec3': 0.947}","{'acc_margin': {'nm': 443.0, 'dm': 468}, 1: {'nm': 207.0, 'dm': 211.0}, 2: {'nm': 24.0, 'dm': 32.0}, 3: {'nm': 213.0, 'dm': 225.0}}","{'acc': 0.949, 'acc_margin': 0.947, 'prec1': 0.981, 'prec2': 0.75, 'prec3': 0.947}",{'prec1': 0},"{'acc': {'nm': 444, 'dm': 468}, 'acc_margin': {'nm': 443, 'dm': 468}, 'prec1': {'nm': 207, 'dm': 211}, 'prec2': {'nm': 24, 'dm': 32}, 'prec3': {'nm': 213, 'dm': 225}}","{'acc': 0.879, 'acc_margin': 0.86, 'prec1': 0.955, 'prec2': 0.455, 'prec3': 0.873}",{'prec1': 0},"{'acc': {'nm': 138, 'dm': 157}, 'acc_margin': {'nm': 135, 'dm': 157}, 'prec1': {'nm': 64, 'dm': 67}, 'prec2': {'nm': 5, 'dm': 11}, 'prec3': {'nm': 69, 'dm': 79}}","{'acc': -0.07, 'acc_margin': -0.087, 'prec1': -0.026, 'prec2': -0.295, 'prec3': -0.074}",0,0,0,0.0,0.0,0.0,0,0.949,0.879,0.981,0.955
blsc,2,4,simplified_arbitrary1_shrinkage,,0,1,0.92,0.9123931623931625,0.09601873536299756,1191.2268640995026,1191.5390076637268,,0.0,"{'acc_margin': 0.912, 'prec1': 0.926, 'prec2': 1.0, 'prec3': 0.898}","{'acc_margin': {'nm': 427.0, 'dm': 468}, 1: {'nm': 212.0, 'dm': 229.0}, 2: {'nm': 3.0, 'dm': 3.0}, 3: {'nm': 212.0, 'dm': 236.0}}","{'acc': 0.912, 'acc_margin': 0.912, 'prec1': 0.926, 'prec2': 1.0, 'prec3': 0.898}",{'prec1': 0},"{'acc': {'nm': 427, 'dm': 468}, 'acc_margin': {'nm': 427, 'dm': 468}, 'prec1': {'nm': 212, 'dm': 229}, 'prec2': {'nm': 3, 'dm': 3}, 'prec3': {'nm': 212, 'dm': 236}}","{'acc': 0.854, 'acc_margin': 0.854, 'prec1': 0.835, 'prec2': 0.0, 'prec3': 0.895}",{'prec1': -0.085},"{'acc': {'nm': 134, 'dm': 157}, 'acc_margin': {'nm': 134, 'dm': 157}, 'prec1': {'nm': 66, 'dm': 79}, 'prec2': {'nm': 0, 'dm': 2}, 'prec3': {'nm': 68, 'dm': 76}}","{'acc': -0.058, 'acc_margin': -0.058, 'prec1': -0.091, 'prec2': -1.0, 'prec3': -0.003}",0,0,0,0.0,0.0,0.0,0,0.912,0.854,0.926,0.835
blsc,2,1,simplified_arbitrary1_shrinkage,,0,1,0.93,0.9081196581196582,0.10117647058823517,1009.886314868927,1010.2045657634735,,0.0,"{'acc_margin': 0.908, 'prec1': 0.941, 'prec2': -1, 'prec3': 0.878}","{'acc_margin': {'nm': 425.0, 'dm': 468}, 1: {'nm': 209.0, 'dm': 222.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 216.0, 'dm': 246.0}}","{'acc': 0.908, 'acc_margin': 0.908, 'prec1': 0.941, 'prec2': -1, 'prec3': 0.878}",{'prec1': 0},"{'acc': {'nm': 425, 'dm': 468}, 'acc_margin': {'nm': 425, 'dm': 468}, 'prec1': {'nm': 209, 'dm': 222}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 216, 'dm': 246}}","{'acc': 0.86, 'acc_margin': 0.86, 'prec1': 0.904, 'prec2': -1, 'prec3': 0.821}",{'prec1': -0.026},"{'acc': {'nm': 135, 'dm': 157}, 'acc_margin': {'nm': 135, 'dm': 157}, 'prec1': {'nm': 66, 'dm': 73}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 69, 'dm': 84}}","{'acc': -0.048, 'acc_margin': -0.048, 'prec1': -0.037, 'prec2': 999, 'prec3': -0.057}",0,0,0,0.0,0.0,0.0,0,0.908,0.86,0.941,0.904
blsc,2,2,simplified_arbitrary1_shrinkage,,0,1,0.93,0.9017094017094018,0.10900473933649274,914.6355593204498,914.955265045166,,0.0,"{'acc_margin': 0.902, 'prec1': 0.94, 'prec2': 0.8, 'prec3': 0.871}","{'acc_margin': {'nm': 422.0, 'dm': 468}, 1: {'nm': 205.0, 'dm': 218.0}, 2: {'nm': 8.0, 'dm': 10.0}, 3: {'nm': 209.0, 'dm': 240.0}}","{'acc': 0.902, 'acc_margin': 0.902, 'prec1': 0.94, 'prec2': 0.8, 'prec3': 0.871}",{'prec1': 0},"{'acc': {'nm': 422, 'dm': 468}, 'acc_margin': {'nm': 422, 'dm': 468}, 'prec1': {'nm': 205, 'dm': 218}, 'prec2': {'nm': 8, 'dm': 10}, 'prec3': {'nm': 209, 'dm': 240}}","{'acc': 0.898, 'acc_margin': 0.892, 'prec1': 0.958, 'prec2': 1.0, 'prec3': 0.845}",{'prec1': 0},"{'acc': {'nm': 141, 'dm': 157}, 'acc_margin': {'nm': 140, 'dm': 157}, 'prec1': {'nm': 69, 'dm': 72}, 'prec2': {'nm': 1, 'dm': 1}, 'prec3': {'nm': 71, 'dm': 84}}","{'acc': -0.004, 'acc_margin': -0.01, 'prec1': 0.018, 'prec2': 0.2, 'prec3': -0.026}",0,0,0,0.0,0.0,0.0,0,0.902,0.898,0.94,0.958
blsc,2,3,simplified_arbitrary1_shrinkage,,0,1,0.93,0.8910256410256411,0.12230215827338123,967.734659910202,968.0669596195221,,0.0,"{'acc_margin': 0.891, 'prec1': 0.949, 'prec2': -1, 'prec3': 0.845}","{'acc_margin': {'nm': 417.0, 'dm': 468}, 1: {'nm': 206.0, 'dm': 217.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 212.0, 'dm': 251.0}}","{'acc': 0.893, 'acc_margin': 0.891, 'prec1': 0.949, 'prec2': -1, 'prec3': 0.845}",{'prec1': 0},"{'acc': {'nm': 418, 'dm': 468}, 'acc_margin': {'nm': 417, 'dm': 468}, 'prec1': {'nm': 206, 'dm': 217}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 212, 'dm': 251}}","{'acc': 0.879, 'acc_margin': 0.86, 'prec1': 0.957, 'prec2': -1, 'prec3': 0.818}",{'prec1': 0},"{'acc': {'nm': 138, 'dm': 157}, 'acc_margin': {'nm': 135, 'dm': 157}, 'prec1': {'nm': 66, 'dm': 69}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 72, 'dm': 88}}","{'acc': -0.014, 'acc_margin': -0.031, 'prec1': 0.008, 'prec2': 999, 'prec3': -0.027}",0,0,0,0.0,0.0,0.0,0,0.893,0.879,0.949,0.957
blsc,2,4,simplified_arbitrary1_shrinkage,,0,1,0.93,0.9102564102564104,0.09859154929577453,1226.3389163017273,1226.6516029834747,,0.0,"{'acc_margin': 0.91, 'prec1': 0.938, 'prec2': -1, 'prec3': 0.884}","{'acc_margin': {'nm': 426.0, 'dm': 468}, 1: {'nm': 212.0, 'dm': 226.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 214.0, 'dm': 242.0}}","{'acc': 0.91, 'acc_margin': 0.91, 'prec1': 0.938, 'prec2': -1, 'prec3': 0.884}",{'prec1': 0},"{'acc': {'nm': 426, 'dm': 468}, 'acc_margin': {'nm': 426, 'dm': 468}, 'prec1': {'nm': 212, 'dm': 226}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 214, 'dm': 242}}","{'acc': 0.879, 'acc_margin': 0.873, 'prec1': 0.87, 'prec2': -1, 'prec3': 0.887}",{'prec1': -0.06},"{'acc': {'nm': 138, 'dm': 157}, 'acc_margin': {'nm': 137, 'dm': 157}, 'prec1': {'nm': 67, 'dm': 77}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 71, 'dm': 80}}","{'acc': -0.031, 'acc_margin': -0.037, 'prec1': -0.068, 'prec2': 999, 'prec3': 0.003}",0,0,0,0.0,0.0,0.0,0,0.91,0.879,0.938,0.87
blsc,2,1,simplified_arbitrary1_shrinkage,,0,1,0.94,0.9081196581196582,0.10117647058823517,1018.8245072364807,1019.1487722396851,,0.0,"{'acc_margin': 0.908, 'prec1': 0.946, 'prec2': -1, 'prec3': 0.874}","{'acc_margin': {'nm': 425.0, 'dm': 468}, 1: {'nm': 209.0, 'dm': 221.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 216.0, 'dm': 247.0}}","{'acc': 0.908, 'acc_margin': 0.908, 'prec1': 0.946, 'prec2': -1, 'prec3': 0.874}",{'prec1': 0},"{'acc': {'nm': 425, 'dm': 468}, 'acc_margin': {'nm': 425, 'dm': 468}, 'prec1': {'nm': 209, 'dm': 221}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 216, 'dm': 247}}","{'acc': 0.885, 'acc_margin': 0.873, 'prec1': 0.908, 'prec2': -1, 'prec3': 0.864}",{'prec1': -0.032},"{'acc': {'nm': 139, 'dm': 157}, 'acc_margin': {'nm': 137, 'dm': 157}, 'prec1': {'nm': 69, 'dm': 76}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 70, 'dm': 81}}","{'acc': -0.023, 'acc_margin': -0.035, 'prec1': -0.038, 'prec2': 999, 'prec3': -0.01}",0,0,0,0.0,0.0,0.0,0,0.908,0.885,0.946,0.908
blsc,2,2,simplified_arbitrary1_shrinkage,,0,1,0.94,0.9230769230769231,0.08333333333333327,1120.1256897449493,1120.4514048099518,,0.0,"{'acc_margin': 0.923, 'prec1': 0.953, 'prec2': 0.569, 'prec3': 0.966}","{'acc_margin': {'nm': 432.0, 'dm': 468}, 1: {'nm': 202.0, 'dm': 212.0}, 2: {'nm': 29.0, 'dm': 51.0}, 3: {'nm': 201.0, 'dm': 208.0}}","{'acc': 0.923, 'acc_margin': 0.923, 'prec1': 0.962, 'prec2': 0.569, 'prec3': 0.971}",{'prec1': 0},"{'acc': {'nm': 432, 'dm': 468}, 'acc_margin': {'nm': 432, 'dm': 468}, 'prec1': {'nm': 202, 'dm': 210}, 'prec2': {'nm': 29, 'dm': 51}, 'prec3': {'nm': 201, 'dm': 207}}","{'acc': 0.93, 'acc_margin': 0.924, 'prec1': 0.986, 'prec2': 0.636, 'prec3': 0.921}",{'prec1': 0},"{'acc': {'nm': 146, 'dm': 157}, 'acc_margin': {'nm': 145, 'dm': 157}, 'prec1': {'nm': 69, 'dm': 70}, 'prec2': {'nm': 7, 'dm': 11}, 'prec3': {'nm': 70, 'dm': 76}}","{'acc': 0.007, 'acc_margin': 0.001, 'prec1': 0.024, 'prec2': 0.067, 'prec3': -0.05}",0,0,0,0.0,0.0,0.0,0,0.923,0.93,0.962,0.986
blsc,2,3,simplified_arbitrary1_shrinkage,,0,1,0.94,0.9444444444444446,0.05882352941176448,1474.0008652210236,1474.329434633255,,0.0,"{'acc_margin': 0.944, 'prec1': 0.941, 'prec2': 0.75, 'prec3': 0.934}","{'acc_margin': {'nm': 442.0, 'dm': 468}, 1: {'nm': 207.0, 'dm': 220.0}, 2: {'nm': 24.0, 'dm': 32.0}, 3: {'nm': 212.0, 'dm': 227.0}}","{'acc': 0.947, 'acc_margin': 0.944, 'prec1': 0.972, 'prec2': 0.75, 'prec3': 0.951}",{'prec1': 0},"{'acc': {'nm': 443, 'dm': 468}, 'acc_margin': {'nm': 442, 'dm': 468}, 'prec1': {'nm': 207, 'dm': 213}, 'prec2': {'nm': 24, 'dm': 32}, 'prec3': {'nm': 212, 'dm': 223}}","{'acc': 0.866, 'acc_margin': 0.854, 'prec1': 0.969, 'prec2': 0.385, 'prec3': 0.861}",{'prec1': 0},"{'acc': {'nm': 136, 'dm': 157}, 'acc_margin': {'nm': 134, 'dm': 157}, 'prec1': {'nm': 63, 'dm': 65}, 'prec2': {'nm': 5, 'dm': 13}, 'prec3': {'nm': 68, 'dm': 79}}","{'acc': -0.081, 'acc_margin': -0.09, 'prec1': -0.003, 'prec2': -0.365, 'prec3': -0.09}",0,0,0,0.0,0.0,0.0,0,0.947,0.866,0.972,0.969
blsc,2,4,simplified_arbitrary1_shrinkage,,0,1,0.94,0.9102564102564104,0.09859154929577453,1134.3245797157288,1134.6397483348846,,0.0,"{'acc_margin': 0.91, 'prec1': 0.942, 'prec2': -1, 'prec3': 0.874}","{'acc_margin': {'nm': 426.0, 'dm': 468}, 1: {'nm': 211.0, 'dm': 224.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 215.0, 'dm': 246.0}}","{'acc': 0.91, 'acc_margin': 0.91, 'prec1': 0.95, 'prec2': -1, 'prec3': 0.874}",{'prec1': 0},"{'acc': {'nm': 426, 'dm': 468}, 'acc_margin': {'nm': 426, 'dm': 468}, 'prec1': {'nm': 211, 'dm': 222}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 215, 'dm': 246}}","{'acc': 0.879, 'acc_margin': 0.873, 'prec1': 0.87, 'prec2': -1, 'prec3': 0.887}",{'prec1': -0.07},"{'acc': {'nm': 138, 'dm': 157}, 'acc_margin': {'nm': 137, 'dm': 157}, 'prec1': {'nm': 67, 'dm': 77}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 71, 'dm': 80}}","{'acc': -0.031, 'acc_margin': -0.037, 'prec1': -0.08, 'prec2': 999, 'prec3': 0.013}",0,0,0,0.0,0.0,0.0,0,0.91,0.879,0.95,0.87
blsc,2,1,simplified_arbitrary1_shrinkage,,0,1,0.95,0.903846153846154,0.1063829787234041,1012.4986538887024,1012.8711047172546,,0.0,"{'acc_margin': 0.904, 'prec1': 0.95, 'prec2': -1, 'prec3': 0.859}","{'acc_margin': {'nm': 423.0, 'dm': 468}, 1: {'nm': 209.0, 'dm': 220.0}, 2: {'nm': 0.0, 'dm': 0.0}, 3: {'nm': 214.0, 'dm': 249.0}}","{'acc': 0.904, 'acc_margin': 0.904, 'prec1': 0.954, 'prec2': -1, 'prec3': 0.859}",{'prec1': 0},"{'acc': {'nm': 423, 'dm': 468}, 'acc_margin': {'nm': 423, 'dm': 468}, 'prec1': {'nm': 209, 'dm': 219}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 214, 'dm': 249}}","{'acc': 0.898, 'acc_margin': 0.873, 'prec1': 0.959, 'prec2': -1, 'prec3': 0.845}",{'prec1': 0},"{'acc': {'nm': 141, 'dm': 157}, 'acc_margin': {'nm': 137, 'dm': 157}, 'prec1': {'nm': 70, 'dm': 73}, 'prec2': {'nm': 0, 'dm': 0}, 'prec3': {'nm': 71, 'dm': 84}}","{'acc': -0.006, 'acc_margin': -0.031, 'prec1': 0.005, 'prec2': 999, 'prec3': -0.014}",0,0,0,0.0,0.0,0.0,0,0.904,0.898,0.954,0.959
blsc,2,2,simplified_arbitrary1_shrinkage,,0,1,0.95,0.8995726495726497,0.1116389548693585,847.6023790836334,847.9298505783081,,0.0,"{'acc_margin': 0.9, 'prec1': 0.958, 'prec2': 0.75, 'prec3': 0.86}","{'acc_margin': {'nm': 421.0, 'dm': 468}, 1: {'nm': 204.0, 'dm': 213.0}, 2: {'nm': 9.0, 'dm': 12.0}, 3: {'nm': 209.0, 'dm': 243.0}}","{'acc': 0.902, 'acc_margin': 0.9, 'prec1': 0.958, 'prec2': 0.75, 'prec3': 0.86}",{'prec1': 0},"{'acc': {'nm': 422, 'dm': 468}, 'acc_margin': {'nm': 421, 'dm': 468}, 'prec1': {'nm': 204, 'dm': 213}, 'prec2': {'nm': 9, 'dm': 12}, 'prec3': {'nm': 209, 'dm': 243}}","{'acc': 0.898, 'acc_margin': 0.885, 'prec1': 0.985, 'prec2': 0.667, 'prec3': 0.837}",{'prec1': 0},"{'acc': {'nm': 141, 'dm': 157}, 'acc_margin': {'nm': 139, 'dm': 157}, 'prec1': {'nm': 67, 'dm': 68}, 'prec2': {'nm': 2, 'dm': 3}, 'prec3': {'nm': 72, 'dm': 86}}","{'acc': -0.004, 'acc_margin': -0.015, 'prec1': 0.027, 'prec2': -0.083, 'prec3': -0.023}",0,0,0,0.0,0.0,0.0,0,0.902,0.898,0.958,0.985
